algorith, network, bbdd, thread, interleaving, seed, SHD, LL Score, BDeu Score, dfMM, dfMM plus, Total iterations, Total time(s)
phc,res/networks/insurance,insurance.xbif50006_,6,5,13,37,-0.5838272949359161,-71871.25447328815,3.037037037037037,14.0,68.0,4,0
pfhcbes,res/networks/insurance,insurance.xbif50006_,6,5,17,50,-0.5505690394273023,-72739.61942434846,4.0,30.0,78.0,5,0
pges,res/networks/insurance,insurance.xbif50006_,6,5,17,38,-0.5971887307818344,-72575.1376547892,3.259259259259259,14.0,74.0,4,0
phc,res/networks/insurance,insurance.xbif50006_,6,5,17,48,-0.6972255917132657,-72944.02693719332,3.8518518518518516,28.0,76.0,4,0
pfhcbes,res/networks/insurance,insurance.xbif50006_,6,5,19,36,-0.4914891215847717,-71441.13110159831,3.111111111111111,16.0,68.0,5,0
pges,res/networks/insurance,insurance.xbif50006_,6,5,19,40,-0.439342579695045,-72567.05606737066,3.3333333333333335,22.0,68.0,5,0
phc,res/networks/insurance,insurance.xbif50006_,6,5,19,34,-0.5459582700806113,-71532.32256331402,2.814814814814815,10.0,66.0,5,0
pfhcbes,res/networks/insurance,insurance.xbif50006_,6,5,23,38,-0.5772741881677349,-72785.38790671379,3.111111111111111,14.0,70.0,6,0
pges,res/networks/insurance,insurance.xbif50006_,6,5,23,39,-0.5258481733782705,-72688.86486637057,3.185185185185185,18.0,68.0,7,1
phc,res/networks/insurance,insurance.xbif50006_,6,5,23,44,-0.4847091192565014,-73131.66391110052,4.074074074074074,24.0,86.0,5,0
pfhcbes,res/networks/insurance,insurance.xbif50006_,6,5,29,38,-0.5947265511086415,-72185.76746947621,3.3333333333333335,18.0,72.0,4,0
pges,res/networks/insurance,insurance.xbif50006_,6,5,29,36,-0.6023206247767717,-72468.97302973841,3.037037037037037,12.0,70.0,5,0
phc,res/networks/insurance,insurance.xbif50006_,6,5,29,38,-0.5947265511086415,-72185.76746947621,3.3333333333333335,18.0,72.0,4,0
pfhcbes,res/networks/insurance,insurance.xbif50006_,8,5,2,47,-0.5129418154356755,-73313.16293217478,4.148148148148148,32.0,80.0,4,0
pges,res/networks/insurance,insurance.xbif50006_,8,5,2,43,-0.5249399895344156,-72689.64801542366,3.6296296296296298,18.0,80.0,4,0
phc,res/networks/insurance,insurance.xbif50006_,8,5,2,48,-0.6321068300883935,-72768.3861408892,4.148148148148148,32.0,80.0,4,0
pfhcbes,res/networks/insurance,insurance.xbif50006_,8,5,3,38,-0.5560375351852976,-71501.30635727501,3.111111111111111,8.0,76.0,4,0
pges,res/networks/insurance,insurance.xbif50006_,8,5,3,36,-0.5091581473113677,-72377.71553439276,2.962962962962963,14.0,66.0,6,1
phc,res/networks/insurance,insurance.xbif50006_,8,5,3,33,-0.5009714005082431,-71334.97246541237,2.740740740740741,10.0,64.0,5,0
pfhcbes,res/networks/insurance,insurance.xbif50006_,8,5,5,41,-0.5084596069096459,-72957.04297194294,3.7037037037037037,20.0,80.0,8,1
pges,res/networks/insurance,insurance.xbif50006_,8,5,5,40,-0.5758238484997547,-72604.65799902093,3.185185185185185,14.0,72.0,4,0
phc,res/networks/insurance,insurance.xbif50006_,8,5,5,41,-0.5714408037306926,-73450.46132460081,3.4074074074074074,20.0,72.0,4,0
pfhcbes,res/networks/insurance,insurance.xbif50006_,8,5,7,43,-0.717916698286345,-72708.50302887484,3.4814814814814814,16.0,78.0,4,0
pges,res/networks/insurance,insurance.xbif50006_,8,5,7,33,-0.538067512741374,-71043.62742828528,2.6666666666666665,6.0,66.0,5,0
phc,res/networks/insurance,insurance.xbif50006_,8,5,7,43,-0.6639545370044537,-72708.50302887484,3.4814814814814814,16.0,78.0,4,0
pfhcbes,res/networks/insurance,insurance.xbif50006_,8,5,11,45,-0.4600048101907248,-73291.92617826427,3.925925925925926,24.0,82.0,4,0
pges,res/networks/insurance,insurance.xbif50006_,8,5,11,44,-0.6359724249267684,-72988.16538612531,4.37037037037037,24.0,94.0,4,1
phc,res/networks/insurance,insurance.xbif50006_,8,5,11,45,-0.4600048101907248,-73291.92617826427,3.925925925925926,24.0,82.0,4,0
pfhcbes,res/networks/insurance,insurance.xbif50006_,8,5,13,37,-0.5079568790393524,-72208.43287005715,3.3333333333333335,22.0,68.0,4,0
pges,res/networks/insurance,insurance.xbif50006_,8,5,13,38,-0.4466085497282884,-72721.45742853657,3.185185185185185,20.0,66.0,6,1
phc,res/networks/insurance,insurance.xbif50006_,8,5,13,35,-0.5101713629329475,-71595.41991411269,3.037037037037037,16.0,66.0,4,0
pfhcbes,res/networks/insurance,insurance.xbif50006_,8,5,17,37,-0.7110546250906724,-72271.91611940831,3.111111111111111,16.0,68.0,4,0
pges,res/networks/insurance,insurance.xbif50006_,8,5,17,36,-0.5956297319696142,-72034.6019078863,3.111111111111111,14.0,70.0,4,0
phc,res/networks/insurance,insurance.xbif50006_,8,5,17,37,-0.5893589660493748,-72271.91611940831,3.037037037037037,14.0,68.0,4,0
pfhcbes,res/networks/insurance,insurance.xbif50006_,8,5,19,41,-0.5710761887652759,-73044.74678476353,3.111111111111111,16.0,68.0,5,0
pges,res/networks/insurance,insurance.xbif50006_,8,5,19,43,-0.665128813542754,-72025.99903542502,3.5555555555555554,24.0,72.0,5,1
phc,res/networks/insurance,insurance.xbif50006_,8,5,19,38,-0.6920750691770324,-72723.98354962652,3.111111111111111,14.0,70.0,4,0
pfhcbes,res/networks/insurance,insurance.xbif50006_,8,5,23,39,-0.6192445563273513,-73111.60280897656,3.259259259259259,18.0,70.0,6,0
pges,res/networks/insurance,insurance.xbif50006_,8,5,23,37,-0.5749580343122423,-72382.25541557315,3.259259259259259,16.0,72.0,5,1
phc,res/networks/insurance,insurance.xbif50006_,8,5,23,41,-0.5578607662960743,-72984.47832529881,3.3333333333333335,20.0,70.0,5,0
pfhcbes,res/networks/insurance,insurance.xbif50006_,8,5,29,39,-0.6397707975444581,-71696.95215907416,3.4074074074074074,22.0,70.0,7,0
pges,res/networks/insurance,insurance.xbif50006_,8,5,29,35,-0.5455328244807516,-72396.04689872848,3.037037037037037,18.0,64.0,4,1
phc,res/networks/insurance,insurance.xbif50006_,8,5,29,38,-0.5674160242116918,-72241.89509440123,3.3333333333333335,20.0,70.0,4,0
ges,res/networks/insurance,insurance.xbif50006_,0,10,-1,60,-0.6327020816770078,-86634.60026144468,5.481481481481482,0.0,148.0,0,0
hc,res/networks/insurance,insurance.xbif50006_,1,10,-1,32,-0.4961394694477606,-71243.17730488922,2.5925925925925926,4.0,66.0,5,0
pfhcbes,res/networks/insurance,insurance.xbif50006_,1,10,2,32,-0.46375671941881214,-71531.21881818699,2.6666666666666665,10.0,62.0,5,0
pges,res/networks/insurance,insurance.xbif50006_,1,10,2,30,-0.46977837198895966,-70970.25833121562,2.5185185185185186,6.0,62.0,5,1
phc,res/networks/insurance,insurance.xbif50006_,1,10,2,32,-0.46375671941881214,-71531.21881818699,2.6666666666666665,10.0,62.0,5,0
pfhcbes,res/networks/insurance,insurance.xbif50006_,1,10,3,33,-0.51752155588121,-72317.9063444005,2.740740740740741,12.0,62.0,6,0
pges,res/networks/insurance,insurance.xbif50006_,1,10,3,30,-0.46977837198895966,-70970.25833121562,2.5185185185185186,6.0,62.0,5,1
phc,res/networks/insurance,insurance.xbif50006_,1,10,3,33,-0.51752155588121,-72317.9063444005,2.740740740740741,12.0,62.0,6,0
pfhcbes,res/networks/insurance,insurance.xbif50006_,1,10,5,40,-0.5695742747209241,-72395.3089379895,3.5555555555555554,18.0,78.0,5,0
pges,res/networks/insurance,insurance.xbif50006_,1,10,5,31,-0.5207121187680656,-70889.14254373738,2.740740740740741,8.0,66.0,5,1
phc,res/networks/insurance,insurance.xbif50006_,1,10,5,40,-0.5695742747209241,-72395.3089379895,3.5555555555555554,18.0,78.0,5,0
pfhcbes,res/networks/insurance,insurance.xbif50006_,1,10,7,33,-0.5379574961789744,-72001.51760636529,2.814814814814815,12.0,64.0,6,0
pges,res/networks/insurance,insurance.xbif50006_,1,10,7,29,-0.49661540910142504,-71069.68975322481,2.4444444444444446,8.0,58.0,6,1
phc,res/networks/insurance,insurance.xbif50006_,1,10,7,33,-0.5379574961789744,-72001.51760636529,2.814814814814815,12.0,64.0,6,0
pfhcbes,res/networks/insurance,insurance.xbif50006_,1,10,11,32,-0.655124244311836,-72033.12462088441,2.5925925925925926,8.0,62.0,5,0
pges,res/networks/insurance,insurance.xbif50006_,1,10,11,30,-0.46977837198895966,-70970.25833121562,2.5185185185185186,6.0,62.0,5,1
phc,res/networks/insurance,insurance.xbif50006_,1,10,11,32,-0.655124244311836,-72033.12462088441,2.5925925925925926,8.0,62.0,5,0
pfhcbes,res/networks/insurance,insurance.xbif50006_,1,10,13,31,-0.6061152978027633,-71306.56672025197,2.5925925925925926,10.0,60.0,5,0
pges,res/networks/insurance,insurance.xbif50006_,1,10,13,30,-0.46977837198895966,-70970.25833121562,2.5185185185185186,6.0,62.0,5,1
phc,res/networks/insurance,insurance.xbif50006_,1,10,13,31,-0.6061152978027633,-71306.56672025197,2.5925925925925926,10.0,60.0,5,0
pfhcbes,res/networks/insurance,insurance.xbif50006_,1,10,17,38,-0.5511657900765442,-72111.88190966437,3.111111111111111,14.0,70.0,5,0
pges,res/networks/insurance,insurance.xbif50006_,1,10,17,30,-0.46977837198895966,-70970.25833121562,2.5185185185185186,6.0,62.0,5,1
phc,res/networks/insurance,insurance.xbif50006_,1,10,17,38,-0.5511657900765442,-72111.88190966437,3.111111111111111,14.0,70.0,5,0
pfhcbes,res/networks/insurance,insurance.xbif50006_,1,10,19,32,-0.4803531786897903,-71442.60517932897,2.888888888888889,16.0,62.0,6,0
pges,res/networks/insurance,insurance.xbif50006_,1,10,19,30,-0.46977837198895966,-70970.25833121562,2.5185185185185186,6.0,62.0,5,1
phc,res/networks/insurance,insurance.xbif50006_,1,10,19,32,-0.4803531786897903,-71442.60517932897,2.888888888888889,16.0,62.0,6,0
pfhcbes,res/networks/insurance,insurance.xbif50006_,1,10,23,30,-0.4392082737031129,-71308.07128243057,2.5185185185185186,8.0,60.0,6,0
pges,res/networks/insurance,insurance.xbif50006_,1,10,23,30,-0.4486734207004357,-70970.25833121562,2.5185185185185186,6.0,62.0,5,1
phc,res/networks/insurance,insurance.xbif50006_,1,10,23,30,-0.4392082737031129,-71308.07128243057,2.5185185185185186,8.0,60.0,6,0
pfhcbes,res/networks/insurance,insurance.xbif50006_,1,10,29,30,-0.6285023879095865,-71328.8145213269,2.4444444444444446,4.0,62.0,5,0
pges,res/networks/insurance,insurance.xbif50006_,1,10,29,30,-0.5454398825315112,-70970.25833121563,2.5185185185185186,6.0,62.0,5,1
phc,res/networks/insurance,insurance.xbif50006_,1,10,29,30,-0.6285023879095865,-71328.8145213269,2.4444444444444446,4.0,62.0,5,0
pfhcbes,res/networks/insurance,insurance.xbif50006_,2,10,2,31,-0.579664377416588,-71362.53997468663,2.6666666666666665,8.0,64.0,8,0
pges,res/networks/insurance,insurance.xbif50006_,2,10,2,33,-0.6102771243734274,-71396.48952509557,2.6666666666666665,6.0,66.0,5,0
phc,res/networks/insurance,insurance.xbif50006_,2,10,2,37,-0.5875048363891432,-71586.5637358315,3.037037037037037,12.0,70.0,5,0
pfhcbes,res/networks/insurance,insurance.xbif50006_,2,10,3,30,-0.5997418861890345,-71277.64671239936,2.5185185185185186,6.0,62.0,7,0
pges,res/networks/insurance,insurance.xbif50006_,2,10,3,35,-0.6304952332902991,-71740.10807706972,2.888888888888889,12.0,66.0,6,0
phc,res/networks/insurance,insurance.xbif50006_,2,10,3,30,-0.5351217599075114,-71157.79760382368,2.4444444444444446,6.0,60.0,5,0
pfhcbes,res/networks/insurance,insurance.xbif50006_,2,10,5,33,-0.6697774086674936,-70751.73537614837,2.740740740740741,8.0,66.0,5,0
pges,res/networks/insurance,insurance.xbif50006_,2,10,5,31,-0.5975686477476366,-70889.14254373738,2.6666666666666665,6.0,66.0,9,1
phc,res/networks/insurance,insurance.xbif50006_,2,10,5,33,-0.6883339543194972,-70751.73537614837,2.740740740740741,8.0,66.0,5,0
pfhcbes,res/networks/insurance,insurance.xbif50006_,2,10,7,30,-0.6324959649504324,-71800.82482603498,2.2962962962962963,4.0,58.0,5,0
pges,res/networks/insurance,insurance.xbif50006_,2,10,7,35,-0.5527072590392992,-71321.59152713658,2.962962962962963,14.0,66.0,7,0
phc,res/networks/insurance,insurance.xbif50006_,2,10,7,34,-0.6133624031244123,-71643.90257962667,2.740740740740741,8.0,66.0,4,0
pfhcbes,res/networks/insurance,insurance.xbif50006_,2,10,11,37,-0.6013678936282509,-71676.72627757314,3.111111111111111,16.0,68.0,7,0
pges,res/networks/insurance,insurance.xbif50006_,2,10,11,26,-0.5175899190259267,-70890.96294059654,2.1481481481481484,0.0,58.0,8,0
phc,res/networks/insurance,insurance.xbif50006_,2,10,11,40,-0.6676176951348296,-71814.9318288044,3.3333333333333335,20.0,70.0,4,0
pfhcbes,res/networks/insurance,insurance.xbif50006_,2,10,13,35,-0.6851829151656834,-71429.68386212313,2.888888888888889,10.0,68.0,8,0
pges,res/networks/insurance,insurance.xbif50006_,2,10,13,38,-0.5692522997862903,-72519.05495756195,3.111111111111111,16.0,68.0,6,1
phc,res/networks/insurance,insurance.xbif50006_,2,10,13,34,-0.6461350856840425,-71771.02917164062,2.814814814814815,10.0,66.0,5,0
pfhcbes,res/networks/insurance,insurance.xbif50006_,2,10,17,36,-0.5947967521448854,-71279.9563675078,2.962962962962963,10.0,70.0,6,0
pges,res/networks/insurance,insurance.xbif50006_,2,10,17,36,-0.4586292482575309,-71438.33114224677,2.962962962962963,14.0,66.0,5,1
phc,res/networks/insurance,insurance.xbif50006_,2,10,17,31,-0.5478498267676872,-71000.81831191476,2.5185185185185186,4.0,64.0,6,0
pfhcbes,res/networks/insurance,insurance.xbif50006_,2,10,19,38,-0.6862352695732334,-71767.17111093845,3.037037037037037,10.0,72.0,5,0
pges,res/networks/insurance,insurance.xbif50006_,2,10,19,38,-0.5890475449774626,-71828.8779931828,2.962962962962963,16.0,64.0,7,1
phc,res/networks/insurance,insurance.xbif50006_,2,10,19,40,-0.6668558285152476,-71958.5706790331,3.259259259259259,14.0,74.0,5,0
pfhcbes,res/networks/insurance,insurance.xbif50006_,2,10,23,33,-0.37206841112144595,-71260.6989224206,2.740740740740741,12.0,62.0,6,0
pges,res/networks/insurance,insurance.xbif50006_,2,10,23,36,-0.5706255855805539,-72471.43228907161,3.3333333333333335,16.0,74.0,5,0
phc,res/networks/insurance,insurance.xbif50006_,2,10,23,34,-0.6196313885733585,-72015.45725912541,2.888888888888889,14.0,64.0,4,0
pfhcbes,res/networks/insurance,insurance.xbif50006_,2,10,29,38,-0.5137540155343114,-71803.06296703524,3.185185185185185,14.0,72.0,7,0
pges,res/networks/insurance,insurance.xbif50006_,2,10,29,34,-0.6076358965616959,-71858.79870128604,2.814814814814815,14.0,62.0,6,1
phc,res/networks/insurance,insurance.xbif50006_,2,10,29,40,-0.6233841578341606,-71823.16586250204,3.3333333333333335,16.0,74.0,4,0
pfhcbes,res/networks/insurance,insurance.xbif50006_,4,10,2,43,-0.4871228452860896,-73802.52611706032,3.6296296296296298,22.0,76.0,5,0
pges,res/networks/insurance,insurance.xbif50006_,4,10,2,37,-0.5648051334772108,-71274.13169161956,3.037037037037037,14.0,68.0,4,0
phc,res/networks/insurance,insurance.xbif50006_,4,10,2,34,-0.5852080877421074,-71839.08754613475,2.888888888888889,8.0,70.0,4,0
pfhcbes,res/networks/insurance,insurance.xbif50006_,4,10,3,37,-0.521440654851507,-72455.56667694873,3.111111111111111,16.0,68.0,5,0
pges,res/networks/insurance,insurance.xbif50006_,4,10,3,37,-0.5888254587540594,-71564.76287998565,3.111111111111111,12.0,72.0,5,1
phc,res/networks/insurance,insurance.xbif50006_,4,10,3,35,-0.540954179914266,-72517.84676538924,2.962962962962963,14.0,66.0,4,0
pfhcbes,res/networks/insurance,insurance.xbif50006_,4,10,5,41,-0.5601440428939722,-72130.12679905751,3.4814814814814814,22.0,72.0,6,0
pges,res/networks/insurance,insurance.xbif50006_,4,10,5,36,-0.4885082467943778,-71134.68696254879,2.888888888888889,8.0,70.0,6,0
phc,res/networks/insurance,insurance.xbif50006_,4,10,5,42,-0.561977214866049,-72496.1036074962,3.4814814814814814,24.0,70.0,4,0
pfhcbes,res/networks/insurance,insurance.xbif50006_,4,10,7,36,-0.5217535271514036,-71077.52702031912,2.962962962962963,12.0,68.0,4,0
pges,res/networks/insurance,insurance.xbif50006_,4,10,7,43,-0.5503813295977248,-71583.51926761848,3.7037037037037037,22.0,78.0,4,0
phc,res/networks/insurance,insurance.xbif50006_,4,10,7,37,-0.5562171532240053,-71774.74489594634,3.037037037037037,12.0,70.0,3,0
pfhcbes,res/networks/insurance,insurance.xbif50006_,4,10,11,37,-0.45944047659836784,-71591.9903889649,3.111111111111111,14.0,70.0,4,0
pges,res/networks/insurance,insurance.xbif50006_,4,10,11,40,-0.5586183373691422,-72416.2365259041,3.3333333333333335,16.0,74.0,4,0
phc,res/networks/insurance,insurance.xbif50006_,4,10,11,38,-0.57061789570783,-71727.72385345954,3.259259259259259,18.0,70.0,4,0
pfhcbes,res/networks/insurance,insurance.xbif50006_,4,10,13,33,-0.6649309722439797,-71037.53442355199,2.740740740740741,8.0,66.0,6,0
pges,res/networks/insurance,insurance.xbif50006_,4,10,13,41,-0.5949045841246411,-73201.6863174581,3.7037037037037037,24.0,76.0,4,0
phc,res/networks/insurance,insurance.xbif50006_,4,10,13,36,-0.6066759191958317,-71773.42345069179,3.185185185185185,20.0,66.0,4,0
pfhcbes,res/networks/insurance,insurance.xbif50006_,4,10,17,31,-0.7141629240434326,-71428.84676120576,2.6666666666666665,10.0,62.0,4,0
pges,res/networks/insurance,insurance.xbif50006_,4,10,17,35,-0.6010641261794012,-72047.86965849948,2.962962962962963,10.0,70.0,4,0
phc,res/networks/insurance,insurance.xbif50006_,4,10,17,30,-0.5302990415359711,-71970.84025282506,2.5185185185185186,8.0,60.0,4,0
pfhcbes,res/networks/insurance,insurance.xbif50006_,4,10,19,36,-0.5615015144798279,-71519.29656141432,3.111111111111111,16.0,68.0,5,0
pges,res/networks/insurance,insurance.xbif50006_,4,10,19,41,-0.698119581556778,-72542.02385773858,3.4814814814814814,24.0,70.0,8,1
phc,res/networks/insurance,insurance.xbif50006_,4,10,19,38,-0.5076321423420006,-72212.09728519754,3.4074074074074074,24.0,68.0,4,0
pfhcbes,res/networks/insurance,insurance.xbif50006_,4,10,23,31,-0.5243771486373398,-70965.7057196068,2.5925925925925926,6.0,64.0,6,0
pges,res/networks/insurance,insurance.xbif50006_,4,10,23,37,-0.5087237581202043,-71878.72794083213,3.3333333333333335,16.0,74.0,4,1
phc,res/networks/insurance,insurance.xbif50006_,4,10,23,33,-0.537106567713653,-71633.01294229843,2.814814814814815,14.0,62.0,4,0
pfhcbes,res/networks/insurance,insurance.xbif50006_,4,10,29,41,-0.5718354425899499,-72672.68367882227,3.4074074074074074,20.0,72.0,4,0
pges,res/networks/insurance,insurance.xbif50006_,4,10,29,38,-0.5530830067701938,-71962.84149387886,3.111111111111111,16.0,68.0,6,1
phc,res/networks/insurance,insurance.xbif50006_,4,10,29,41,-0.5798455909501439,-72672.68367882229,3.4074074074074074,20.0,72.0,4,0
pfhcbes,res/networks/insurance,insurance.xbif50006_,6,10,2,47,-0.6112053869132845,-72702.21045465233,4.148148148148148,34.0,78.0,7,0
pges,res/networks/insurance,insurance.xbif50006_,6,10,2,43,-0.46424901634157445,-72746.88326187762,3.7037037037037037,28.0,72.0,5,1
phc,res/networks/insurance,insurance.xbif50006_,6,10,2,36,-0.4655748459839901,-71696.01206249092,3.185185185185185,20.0,66.0,4,0
pfhcbes,res/networks/insurance,insurance.xbif50006_,6,10,3,33,-0.5927657646791002,-72126.2927655514,2.740740740740741,10.0,64.0,5,0
pges,res/networks/insurance,insurance.xbif50006_,6,10,3,36,-0.5265767844720206,-72178.9481848153,3.037037037037037,18.0,64.0,5,1
phc,res/networks/insurance,insurance.xbif50006_,6,10,3,36,-0.5554339370736449,-72490.6102279052,3.037037037037037,16.0,66.0,4,0
pfhcbes,res/networks/insurance,insurance.xbif50006_,6,10,5,42,-0.43411287289687983,-71976.95112215323,3.6296296296296298,26.0,72.0,5,0
pges,res/networks/insurance,insurance.xbif50006_,6,10,5,44,-0.5123916847227589,-72857.27179425427,3.6296296296296298,24.0,74.0,4,0
phc,res/networks/insurance,insurance.xbif50006_,6,10,5,38,-0.45486009846512726,-71573.34539422183,3.185185185185185,18.0,68.0,4,0
pfhcbes,res/networks/insurance,insurance.xbif50006_,6,10,7,44,-0.4798359299342016,-72857.02662798068,3.5555555555555554,20.0,76.0,5,0
pges,res/networks/insurance,insurance.xbif50006_,6,10,7,38,-0.5673637446069212,-72261.98674786999,3.185185185185185,16.0,70.0,7,1
phc,res/networks/insurance,insurance.xbif50006_,6,10,7,42,-0.45609933705514655,-72397.46500217827,3.4074074074074074,18.0,74.0,4,0
pfhcbes,res/networks/insurance,insurance.xbif50006_,6,10,11,36,-0.517349174540323,-71904.49057148122,3.037037037037037,14.0,68.0,6,0
pges,res/networks/insurance,insurance.xbif50006_,6,10,11,31,-0.6003392900854633,-71011.85274867847,2.5925925925925926,6.0,64.0,5,0
phc,res/networks/insurance,insurance.xbif50006_,6,10,11,32,-0.5276671142255377,-71635.1650712949,2.740740740740741,10.0,64.0,3,0
pfhcbes,res/networks/insurance,insurance.xbif50006_,6,10,13,40,-0.5506675501234015,-72252.10881824435,3.5555555555555554,26.0,70.0,5,0
pges,res/networks/insurance,insurance.xbif50006_,6,10,13,33,-0.4128559864132196,-72071.77354189119,2.888888888888889,16.0,62.0,4,0
phc,res/networks/insurance,insurance.xbif50006_,6,10,13,41,-0.5508212756659696,-72257.16993642498,3.7037037037037037,28.0,72.0,4,0
pfhcbes,res/networks/insurance,insurance.xbif50006_,6,10,17,38,-0.4785313732764096,-71707.85552399195,3.259259259259259,18.0,70.0,7,0
pges,res/networks/insurance,insurance.xbif50006_,6,10,17,35,-0.6312050810337878,-71260.5384941011,2.888888888888889,12.0,66.0,4,1
phc,res/networks/insurance,insurance.xbif50006_,6,10,17,37,-0.42290863376194626,-72133.35873405256,3.185185185185185,18.0,68.0,4,0
pfhcbes,res/networks/insurance,insurance.xbif50006_,6,10,19,31,-0.533892136849037,-71159.92724257367,2.6666666666666665,10.0,62.0,7,1
pges,res/networks/insurance,insurance.xbif50006_,6,10,19,31,-0.5353033551471248,-71213.41785139052,2.5925925925925926,8.0,62.0,5,1
phc,res/networks/insurance,insurance.xbif50006_,6,10,19,33,-0.4864944570131153,-72226.61822114896,2.962962962962963,18.0,62.0,4,0
pfhcbes,res/networks/insurance,insurance.xbif50006_,6,10,23,45,-0.5151329040113956,-72954.56362056742,3.925925925925926,32.0,74.0,4,0
pges,res/networks/insurance,insurance.xbif50006_,6,10,23,40,-0.5693366572375226,-72374.90359779609,3.7037037037037037,22.0,78.0,5,1
phc,res/networks/insurance,insurance.xbif50006_,6,10,23,45,-0.5151329040113956,-72954.56362056742,3.925925925925926,32.0,74.0,4,0
pfhcbes,res/networks/insurance,insurance.xbif50006_,6,10,29,40,-0.48316804530971347,-72812.41229935827,3.4074074074074074,22.0,70.0,6,0
pges,res/networks/insurance,insurance.xbif50006_,6,10,29,40,-0.6228194220967962,-71573.86892232056,3.259259259259259,16.0,72.0,8,1
phc,res/networks/insurance,insurance.xbif50006_,6,10,29,35,-0.6921635712591064,-71886.6902481165,2.962962962962963,14.0,66.0,5,0
pfhcbes,res/networks/insurance,insurance.xbif50006_,8,10,2,41,-0.5453062907796847,-72464.04208606233,3.925925925925926,26.0,80.0,9,1
pges,res/networks/insurance,insurance.xbif50006_,8,10,2,39,-0.5186023453272731,-72028.77491823092,3.3333333333333335,22.0,68.0,4,1
phc,res/networks/insurance,insurance.xbif50006_,8,10,2,46,-0.49278009965452235,-72853.79852484066,4.444444444444445,36.0,84.0,3,0
pfhcbes,res/networks/insurance,insurance.xbif50006_,8,10,3,38,-0.5145123809009203,-72288.35558829355,3.259259259259259,16.0,72.0,6,1
pges,res/networks/insurance,insurance.xbif50006_,8,10,3,39,-0.5841844917467219,-73097.52962899044,3.4074074074074074,18.0,74.0,4,1
phc,res/networks/insurance,insurance.xbif50006_,8,10,3,33,-0.6357353682119152,-71546.99286168949,2.962962962962963,18.0,62.0,4,0
pfhcbes,res/networks/insurance,insurance.xbif50006_,8,10,5,37,-0.47021711714109055,-71459.53205370676,3.259259259259259,20.0,68.0,5,0
pges,res/networks/insurance,insurance.xbif50006_,8,10,5,40,-0.5315149354122451,-72380.73728031237,3.5555555555555554,18.0,78.0,5,1
phc,res/networks/insurance,insurance.xbif50006_,8,10,5,39,-0.45998463786097377,-71479.42664455285,3.4074074074074074,22.0,70.0,3,0
pfhcbes,res/networks/insurance,insurance.xbif50006_,8,10,7,33,-0.4897318498649253,-72062.6412469897,2.740740740740741,10.0,64.0,6,0
pges,res/networks/insurance,insurance.xbif50006_,8,10,7,36,-0.43950481370947153,-71929.60070479443,3.111111111111111,18.0,66.0,4,1
phc,res/networks/insurance,insurance.xbif50006_,8,10,7,33,-0.5001458163719913,-72062.6412469897,2.740740740740741,10.0,64.0,4,0
pfhcbes,res/networks/insurance,insurance.xbif50006_,8,10,11,45,-0.4631382108348155,-73700.98937456371,4.0,28.0,80.0,5,0
pges,res/networks/insurance,insurance.xbif50006_,8,10,11,48,-0.5696206829269781,-73168.2287321009,4.222222222222222,30.0,84.0,4,1
phc,res/networks/insurance,insurance.xbif50006_,8,10,11,46,-0.4939770243993327,-73003.26882979913,3.925925925925926,30.0,76.0,3,0
pfhcbes,res/networks/insurance,insurance.xbif50006_,8,10,13,39,-0.5282295934955493,-72202.4762625148,3.4074074074074074,22.0,70.0,5,0
pges,res/networks/insurance,insurance.xbif50006_,8,10,13,32,-0.5942241284387424,-72070.2438624652,2.814814814814815,16.0,60.0,5,1
phc,res/networks/insurance,insurance.xbif50006_,8,10,13,40,-0.48087056066118156,-72093.21893602304,3.5555555555555554,24.0,72.0,4,0
pfhcbes,res/networks/insurance,insurance.xbif50006_,8,10,17,44,-0.5075901058024316,-73583.92119716125,4.074074074074074,28.0,82.0,7,0
pges,res/networks/insurance,insurance.xbif50006_,8,10,17,36,-0.5605015571608183,-71408.68335295182,3.037037037037037,16.0,66.0,5,1
phc,res/networks/insurance,insurance.xbif50006_,8,10,17,38,-0.6336788255848108,-72763.61621158353,3.185185185185185,20.0,66.0,4,0
pfhcbes,res/networks/insurance,insurance.xbif50006_,8,10,19,35,-0.5885856147942709,-71927.1522370838,2.888888888888889,12.0,66.0,5,0
pges,res/networks/insurance,insurance.xbif50006_,8,10,19,39,-0.5826452531117947,-73055.13108912631,3.259259259259259,20.0,68.0,5,1
phc,res/networks/insurance,insurance.xbif50006_,8,10,19,36,-0.6241091541340074,-72171.48675010802,2.962962962962963,14.0,66.0,4,0
pfhcbes,res/networks/insurance,insurance.xbif50006_,8,10,23,42,-0.5857296023820623,-73537.78523828849,3.7777777777777777,26.0,76.0,4,1
pges,res/networks/insurance,insurance.xbif50006_,8,10,23,33,-0.49042188123012925,-71217.02721936436,2.740740740740741,10.0,64.0,6,1
phc,res/networks/insurance,insurance.xbif50006_,8,10,23,40,-0.562197128372147,-72915.14888537634,3.4814814814814814,22.0,72.0,4,0
pfhcbes,res/networks/insurance,insurance.xbif50006_,8,10,29,41,-0.5845350949080472,-73181.58463619104,3.6296296296296298,28.0,70.0,5,0
pges,res/networks/insurance,insurance.xbif50006_,8,10,29,37,-0.4746311126613331,-71664.80515829634,3.111111111111111,20.0,64.0,6,2
