algorithm, network, bbdd, threads, interleaving, seed, SHD, LL Score, BDeu Score, dfMM, dfMM plus, dfMM minus, Total iterations, Total time(s)
fges,andes,andes.xbif50006_,2,0,0,-1,234,-0.4204239650708887,-473487.9917336257,498.0,52.0,446.0,1,3.701
fges,andes,andes.xbif50006_,4,0,0,-1,234,-0.4204239650708887,-473487.9917336257,498.0,52.0,446.0,1,5.221
fges,andes,andes.xbif50006_,8,0,0,-1,234,-0.4204239650708887,-473487.9917336257,498.0,52.0,446.0,1,2.997
fges,andes,andes.xbif50007_,16,0,0,-1,226,-0.42016854951573773,-473634.47069589095,482.0,32.0,450.0,1,2.896
fges,andes,andes.xbif50007_,1,0,0,-1,226,-0.42016854951573773,-473634.47069589095,482.0,32.0,450.0,1,3.52
fges,andes,andes.xbif50007_,2,0,0,-1,226,-0.42016854951573773,-473634.47069589095,482.0,32.0,450.0,1,3.21
fges,andes,andes.xbif50007_,4,0,0,-1,226,-0.42016854951573773,-473634.47069589095,482.0,32.0,450.0,1,5.383
fges,andes,andes.xbif50007_,8,0,0,-1,226,-0.42016854951573773,-473634.47069589095,482.0,32.0,450.0,1,4.351
fges,andes,andes.xbif50008_,16,0,0,-1,233,-0.42044470667460904,-474653.113659756,494.0,46.0,448.0,1,2.882
fges,andes,andes.xbif50008_,1,0,0,-1,233,-0.42044470667460904,-474653.113659756,494.0,46.0,448.0,1,3.165
fges,andes,andes.xbif50008_,2,0,0,-1,233,-0.42044470667460904,-474653.113659756,494.0,46.0,448.0,1,3.169
fges,andes,andes.xbif50008_,4,0,0,-1,233,-0.42044470667460904,-474653.113659756,494.0,46.0,448.0,1,3.688
fges,andes,andes.xbif50008_,8,0,0,-1,233,-0.42044470667460904,-474653.113659756,494.0,46.0,448.0,1,2.858
fges,andes,andes.xbif50009_,16,0,0,-1,228,-0.4202436384023207,-473990.47311843926,484.0,44.0,440.0,1,2.829
fges,andes,andes.xbif50009_,1,0,0,-1,228,-0.4202436384023207,-473990.47311843926,484.0,44.0,440.0,1,3.401
fges,andes,andes.xbif50009_,2,0,0,-1,228,-0.4202436384023207,-473990.47311843926,484.0,44.0,440.0,1,3.379
fges,andes,andes.xbif50009_,4,0,0,-1,228,-0.4202436384023207,-473990.47311843926,484.0,44.0,440.0,1,2.836
fges,andes,andes.xbif50009_,8,0,0,-1,228,-0.4202436384023207,-473990.47311843926,484.0,44.0,440.0,1,2.86
fges,andes,andes.xbif_,16,0,0,-1,227,-0.4199064937075612,-473884.7453700733,490.0,56.0,434.0,1,3.044
fges,andes,andes.xbif_,1,0,0,-1,227,-0.4199064937075612,-473884.7453700733,490.0,56.0,434.0,1,3.386
fges,andes,andes.xbif_,2,0,0,-1,227,-0.4199064937075612,-473884.7453700733,490.0,56.0,434.0,1,3.054
fges,andes,andes.xbif_,4,0,0,-1,227,-0.4199064937075612,-473884.7453700733,490.0,56.0,434.0,1,3.82
fges,andes,andes.xbif_,8,0,0,-1,227,-0.4199064937075612,-473884.7453700733,490.0,56.0,434.0,1,2.935
fges-faithfulness,andes,andes.xbif50001246_,16,0,0,-1,194,-0.41882065062996665,-472647.7297025645,416.0,62.0,354.0,1,9.636
fges-faithfulness,andes,andes.xbif50001246_,1,0,0,-1,194,-0.41882065062996665,-472647.7297025645,416.0,62.0,354.0,1,12.537
fges-faithfulness,andes,andes.xbif50001246_,2,0,0,-1,194,-0.41882065062996665,-472647.7297025645,416.0,62.0,354.0,1,11.249
fges-faithfulness,andes,andes.xbif50001246_,4,0,0,-1,194,-0.41882065062996665,-472647.7297025645,416.0,62.0,354.0,1,14.833
fges-faithfulness,andes,andes.xbif50001246_,8,0,0,-1,194,-0.41882065062996665,-472647.7297025645,416.0,62.0,354.0,1,12.37
fges-faithfulness,andes,andes.xbif50001_,16,0,0,-1,177,-0.41872984833497023,-472916.14968222886,386.0,48.0,338.0,1,9.665
fges-faithfulness,andes,andes.xbif50001_,1,0,0,-1,177,-0.41872984833497023,-472916.14968222886,386.0,48.0,338.0,1,12.789
fges-faithfulness,andes,andes.xbif50001_,2,0,0,-1,177,-0.41872984833497023,-472916.14968222886,386.0,48.0,338.0,1,10.494
fges-faithfulness,andes,andes.xbif50001_,4,0,0,-1,177,-0.41872984833497023,-472916.14968222886,386.0,48.0,338.0,1,19.878
fges-faithfulness,andes,andes.xbif50001_,8,0,0,-1,177,-0.41872984833497023,-472916.14968222886,386.0,48.0,338.0,1,9.585
fges-faithfulness,andes,andes.xbif50002_,16,0,0,-1,166,-0.41840184959401117,-472655.9759229524,358.0,54.0,304.0,1,9.752
fges-faithfulness,andes,andes.xbif50002_,1,0,0,-1,166,-0.41840184959401117,-472655.9759229524,358.0,54.0,304.0,1,13.145
fges-faithfulness,andes,andes.xbif50002_,2,0,0,-1,166,-0.41840184959401117,-472655.9759229524,358.0,54.0,304.0,1,10.46
fges-faithfulness,andes,andes.xbif50002_,4,0,0,-1,166,-0.41840184959401117,-472655.9759229524,358.0,54.0,304.0,1,14.122
fges-faithfulness,andes,andes.xbif50002_,8,0,0,-1,166,-0.41840184959401117,-472655.9759229524,358.0,54.0,304.0,1,10.023
fges-faithfulness,andes,andes.xbif50003_,16,0,0,-1,183,-0.4185233482415422,-471712.8159482776,392.0,56.0,336.0,1,9.825
fges-faithfulness,andes,andes.xbif50003_,1,0,0,-1,183,-0.4185233482415422,-471712.8159482776,392.0,56.0,336.0,1,13.358
fges-faithfulness,andes,andes.xbif50003_,2,0,0,-1,183,-0.4185233482415422,-471712.8159482776,392.0,56.0,336.0,1,10.384
fges-faithfulness,andes,andes.xbif50003_,4,0,0,-1,183,-0.4185233482415422,-471712.8159482776,392.0,56.0,336.0,1,13.779
fges-faithfulness,andes,andes.xbif50003_,8,0,0,-1,183,-0.4185233482415422,-471712.8159482776,392.0,56.0,336.0,1,10.926
fges-faithfulness,andes,andes.xbif50004_,16,0,0,-1,179,-0.4187658469696419,-472026.5718827837,388.0,64.0,324.0,1,9.624
fges-faithfulness,andes,andes.xbif50004_,1,0,0,-1,179,-0.4187658469696419,-472026.5718827837,388.0,64.0,324.0,1,12.872
fges-faithfulness,andes,andes.xbif50004_,2,0,0,-1,179,-0.4187658469696419,-472026.5718827837,388.0,64.0,324.0,1,14.607
fges-faithfulness,andes,andes.xbif50004_,4,0,0,-1,179,-0.4187658469696419,-472026.5718827837,388.0,64.0,324.0,1,16.061
fges-faithfulness,andes,andes.xbif50004_,8,0,0,-1,179,-0.4187658469696419,-472026.5718827837,388.0,64.0,324.0,1,9.811
fges-faithfulness,andes,andes.xbif50005_,16,0,0,-1,168,-0.41841680720106245,-472461.34202955663,362.0,52.0,310.0,1,9.974
fges-faithfulness,andes,andes.xbif50005_,1,0,0,-1,168,-0.41841680720106245,-472461.34202955663,362.0,52.0,310.0,1,11.329
fges-faithfulness,andes,andes.xbif50005_,2,0,0,-1,168,-0.41841680720106245,-472461.34202955663,362.0,52.0,310.0,1,22.821
fges-faithfulness,andes,andes.xbif50005_,4,0,0,-1,168,-0.41841680720106245,-472461.34202955663,362.0,52.0,310.0,1,13.523
fges-faithfulness,andes,andes.xbif50005_,8,0,0,-1,168,-0.41841680720106245,-472461.34202955663,362.0,52.0,310.0,1,11.751
fges-faithfulness,andes,andes.xbif50006_,16,0,0,-1,170,-0.4186608842192973,-472122.8432829645,366.0,54.0,312.0,1,9.911
fges-faithfulness,andes,andes.xbif50006_,1,0,0,-1,170,-0.4186608842192973,-472122.8432829645,366.0,54.0,312.0,1,12.557
fges-faithfulness,andes,andes.xbif50006_,2,0,0,-1,170,-0.4186608842192973,-472122.8432829645,366.0,54.0,312.0,1,11.157
fges-faithfulness,andes,andes.xbif50006_,4,0,0,-1,170,-0.4186608842192973,-472122.8432829645,366.0,54.0,312.0,1,17.745
fges-faithfulness,andes,andes.xbif50006_,8,0,0,-1,170,-0.4186608842192973,-472122.8432829645,366.0,54.0,312.0,1,10.117
fges-faithfulness,andes,andes.xbif50007_,16,0,0,-1,190,-0.4186769337520704,-472526.77183309576,404.0,62.0,342.0,1,9.958
fges-faithfulness,andes,andes.xbif50007_,1,0,0,-1,190,-0.4186769337520704,-472526.77183309576,404.0,62.0,342.0,1,10.867
fges-faithfulness,andes,andes.xbif50007_,2,0,0,-1,190,-0.4186769337520704,-472526.77183309576,404.0,62.0,342.0,1,15.652
fges-faithfulness,andes,andes.xbif50007_,4,0,0,-1,190,-0.4186769337520704,-472526.77183309576,404.0,62.0,342.0,1,17.424
fges-faithfulness,andes,andes.xbif50007_,8,0,0,-1,190,-0.4186769337520704,-472526.77183309576,404.0,62.0,342.0,1,12.117
fges-faithfulness,andes,andes.xbif50008_,16,0,0,-1,190,-0.41917246479211334,-473624.088858214,412.0,54.0,358.0,1,9.692
fges-faithfulness,andes,andes.xbif50008_,1,0,0,-1,190,-0.41917246479211334,-473624.088858214,412.0,54.0,358.0,1,12.564
fges-faithfulness,andes,andes.xbif50008_,2,0,0,-1,190,-0.41917246479211334,-473624.088858214,412.0,54.0,358.0,1,19.257
fges-faithfulness,andes,andes.xbif50008_,4,0,0,-1,190,-0.41917246479211334,-473624.088858214,412.0,54.0,358.0,1,19.235
fges-faithfulness,andes,andes.xbif50008_,8,0,0,-1,190,-0.41917246479211334,-473624.088858214,412.0,54.0,358.0,1,11.59
fges-faithfulness,andes,andes.xbif50009_,16,0,0,-1,176,-0.41885643650332316,-472912.6259603219,378.0,46.0,332.0,1,9.67
fges-faithfulness,andes,andes.xbif50009_,1,0,0,-1,176,-0.41885643650332316,-472912.6259603219,378.0,46.0,332.0,1,10.384
fges-faithfulness,andes,andes.xbif50009_,2,0,0,-1,176,-0.41885643650332316,-472912.6259603219,378.0,46.0,332.0,1,11.524
fges-faithfulness,andes,andes.xbif50009_,4,0,0,-1,176,-0.41885643650332316,-472912.6259603219,378.0,46.0,332.0,1,12.308
fges-faithfulness,andes,andes.xbif50009_,8,0,0,-1,176,-0.41885643650332316,-472912.6259603219,378.0,46.0,332.0,1,9.883
fges-faithfulness,andes,andes.xbif_,16,0,0,-1,179,-0.4188950129150223,-473159.85027783556,390.0,56.0,334.0,1,9.924
fges-faithfulness,andes,andes.xbif_,1,0,0,-1,179,-0.4188950129150223,-473159.85027783556,390.0,56.0,334.0,1,11.33
fges-faithfulness,andes,andes.xbif_,2,0,0,-1,179,-0.4188950129150223,-473159.85027783556,390.0,56.0,334.0,1,10.329
fges-faithfulness,andes,andes.xbif_,4,0,0,-1,179,-0.4188950129150223,-473159.85027783556,390.0,56.0,334.0,1,13.155
fges-faithfulness,andes,andes.xbif_,8,0,0,-1,179,-0.4188950129150223,-473159.85027783556,390.0,56.0,334.0,1,12.376
ges-tetrad,andes,andes.xbif50001246_,16,0,0,-1,239,-0.4205087239972585,-473832.74685822334,508.0,44.0,464.0,1,3.105
ges-tetrad,andes,andes.xbif50001246_,1,0,0,-1,239,-0.4205087239972585,-473832.74685822334,508.0,44.0,464.0,1,3.09
ges-tetrad,andes,andes.xbif50001246_,2,0,0,-1,239,-0.4205087239972585,-473832.74685822334,508.0,44.0,464.0,1,3.437
ges-tetrad,andes,andes.xbif50001246_,4,0,0,-1,239,-0.4205087239972585,-473832.74685822334,508.0,44.0,464.0,1,3.114
ges-tetrad,andes,andes.xbif50001246_,8,0,0,-1,239,-0.4205087239972585,-473832.74685822334,508.0,44.0,464.0,1,3.057
ges-tetrad,andes,andes.xbif50001_,16,0,0,-1,238,-0.42036653459100315,-474254.87011898274,512.0,48.0,464.0,1,2.93
ges-tetrad,andes,andes.xbif50001_,1,0,0,-1,238,-0.42036653459100315,-474254.87011898274,512.0,48.0,464.0,1,3.357
ges-tetrad,andes,andes.xbif50001_,2,0,0,-1,238,-0.42036653459100315,-474254.87011898274,512.0,48.0,464.0,1,5.557
ges-tetrad,andes,andes.xbif50001_,4,0,0,-1,238,-0.42036653459100315,-474254.87011898274,512.0,48.0,464.0,1,5.498
ges-tetrad,andes,andes.xbif50001_,8,0,0,-1,238,-0.42036653459100315,-474254.87011898274,512.0,48.0,464.0,1,3.054
ges-tetrad,andes,andes.xbif50002_,16,0,0,-1,230,-0.41981417904586527,-473570.7206459781,494.0,54.0,440.0,1,2.908
ges-tetrad,andes,andes.xbif50002_,1,0,0,-1,230,-0.41981417904586527,-473570.7206459781,494.0,54.0,440.0,1,3.401
ges-tetrad,andes,andes.xbif50002_,2,0,0,-1,230,-0.41981417904586527,-473570.7206459781,494.0,54.0,440.0,1,4.376
ges-tetrad,andes,andes.xbif50002_,4,0,0,-1,230,-0.41981417904586527,-473570.7206459781,494.0,54.0,440.0,1,4.852
ges-tetrad,andes,andes.xbif50002_,8,0,0,-1,230,-0.41981417904586527,-473570.7206459781,494.0,54.0,440.0,1,3.954
ges-tetrad,andes,andes.xbif50003_,16,0,0,-1,230,-0.4196107600482327,-472501.6978542054,490.0,56.0,434.0,1,2.935
ges-tetrad,andes,andes.xbif50003_,1,0,0,-1,230,-0.4196107600482327,-472501.6978542054,490.0,56.0,434.0,1,3.428
ges-tetrad,andes,andes.xbif50003_,2,0,0,-1,230,-0.4196107600482327,-472501.6978542054,490.0,56.0,434.0,1,6.852
ges-tetrad,andes,andes.xbif50003_,4,0,0,-1,230,-0.4196107600482327,-472501.6978542054,490.0,56.0,434.0,1,7.603
ges-tetrad,andes,andes.xbif50003_,8,0,0,-1,230,-0.4196107600482327,-472501.6978542054,490.0,56.0,434.0,1,3.117
ges-tetrad,andes,andes.xbif50004_,16,0,0,-1,232,-0.4201036934618242,-472991.52788958175,498.0,54.0,444.0,1,2.853
ges-tetrad,andes,andes.xbif50004_,1,0,0,-1,232,-0.4201036934618242,-472991.52788958175,498.0,54.0,444.0,1,3.543
ges-tetrad,andes,andes.xbif50004_,2,0,0,-1,232,-0.4201036934618242,-472991.52788958175,498.0,54.0,444.0,1,4.324
ges-tetrad,andes,andes.xbif50004_,4,0,0,-1,232,-0.4201036934618242,-472991.52788958175,498.0,54.0,444.0,1,4.263
ges-tetrad,andes,andes.xbif50004_,8,0,0,-1,232,-0.4201036934618242,-472991.52788958175,498.0,54.0,444.0,1,3.052
ges-tetrad,andes,andes.xbif50005_,16,0,0,-1,240,-0.4203115696559565,-473903.9321558434,514.0,50.0,464.0,1,2.935
ges-tetrad,andes,andes.xbif50005_,1,0,0,-1,240,-0.4203115696559565,-473903.9321558434,514.0,50.0,464.0,1,3.665
ges-tetrad,andes,andes.xbif50005_,2,0,0,-1,240,-0.4203115696559565,-473903.9321558434,514.0,50.0,464.0,1,5.858
ges-tetrad,andes,andes.xbif50005_,4,0,0,-1,240,-0.4203115696559565,-473903.9321558434,514.0,50.0,464.0,1,5.676
ges-tetrad,andes,andes.xbif50005_,8,0,0,-1,240,-0.4203115696559565,-473903.9321558434,514.0,50.0,464.0,1,3.95
ges-tetrad,andes,andes.xbif50006_,16,0,0,-1,234,-0.4204239650708887,-473487.9917336257,498.0,52.0,446.0,1,2.87
ges-tetrad,andes,andes.xbif50006_,1,0,0,-1,234,-0.4204239650708887,-473487.9917336257,498.0,52.0,446.0,1,3.331
ges-tetrad,andes,andes.xbif50006_,2,0,0,-1,234,-0.4204239650708887,-473487.9917336257,498.0,52.0,446.0,1,5.007
ges-tetrad,andes,andes.xbif50006_,4,0,0,-1,234,-0.4204239650708887,-473487.9917336257,498.0,52.0,446.0,1,4.594
ges-tetrad,andes,andes.xbif50006_,8,0,0,-1,234,-0.4204239650708887,-473487.9917336257,498.0,52.0,446.0,1,2.955
ges-tetrad,andes,andes.xbif50007_,16,0,0,-1,226,-0.42016854951573773,-473634.47069589095,482.0,32.0,450.0,1,2.859
ges-tetrad,andes,andes.xbif50007_,1,0,0,-1,226,-0.42016854951573773,-473634.47069589095,482.0,32.0,450.0,1,3.39
ges-tetrad,andes,andes.xbif50007_,2,0,0,-1,226,-0.42016854951573773,-473634.47069589095,482.0,32.0,450.0,1,6.876
ges-tetrad,andes,andes.xbif50007_,4,0,0,-1,226,-0.42016854951573773,-473634.47069589095,482.0,32.0,450.0,1,3.101
ges-tetrad,andes,andes.xbif50007_,8,0,0,-1,226,-0.42016854951573773,-473634.47069589095,482.0,32.0,450.0,1,3.02
ges-tetrad,andes,andes.xbif50008_,16,0,0,-1,233,-0.42044470667460904,-474653.113659756,494.0,46.0,448.0,1,2.815
ges-tetrad,andes,andes.xbif50008_,1,0,0,-1,233,-0.42044470667460904,-474653.113659756,494.0,46.0,448.0,1,3.604
ges-tetrad,andes,andes.xbif50008_,2,0,0,-1,233,-0.42044470667460904,-474653.113659756,494.0,46.0,448.0,1,3.276
ges-tetrad,andes,andes.xbif50008_,4,0,0,-1,233,-0.42044470667460904,-474653.113659756,494.0,46.0,448.0,1,4.676
ges-tetrad,andes,andes.xbif50008_,8,0,0,-1,233,-0.42044470667460904,-474653.113659756,494.0,46.0,448.0,1,4.033
ges-tetrad,andes,andes.xbif50009_,16,0,0,-1,228,-0.4202436384023207,-473990.47311843926,484.0,44.0,440.0,1,2.908
ges-tetrad,andes,andes.xbif50009_,1,0,0,-1,228,-0.4202436384023207,-473990.47311843926,484.0,44.0,440.0,1,3.02
ges-tetrad,andes,andes.xbif50009_,2,0,0,-1,228,-0.4202436384023207,-473990.47311843926,484.0,44.0,440.0,1,6.843
ges-tetrad,andes,andes.xbif50009_,4,0,0,-1,228,-0.4202436384023207,-473990.47311843926,484.0,44.0,440.0,1,2.888
ges-tetrad,andes,andes.xbif50009_,8,0,0,-1,228,-0.4202436384023207,-473990.47311843926,484.0,44.0,440.0,1,2.888
ges-tetrad,andes,andes.xbif_,16,0,0,-1,227,-0.4199064937075612,-473884.7453700733,490.0,56.0,434.0,1,2.875
ges-tetrad,andes,andes.xbif_,1,0,0,-1,227,-0.4199064937075612,-473884.7453700733,490.0,56.0,434.0,1,3.32
ges-tetrad,andes,andes.xbif_,2,0,0,-1,227,-0.4199064937075612,-473884.7453700733,490.0,56.0,434.0,1,3.022
ges-tetrad,andes,andes.xbif_,4,0,0,-1,227,-0.4199064937075612,-473884.7453700733,490.0,56.0,434.0,1,8.166
ges-tetrad,andes,andes.xbif_,8,0,0,-1,227,-0.4199064937075612,-473884.7453700733,490.0,56.0,434.0,1,3.186
fges,barley,barley.xbif50001246_,16,0,0,-1,59,0.0,-266940.5569742164,140.0,6.0,134.0,1,4.186
fges,barley,barley.xbif50001246_,1,0,0,-1,59,0.0,-266940.5569742164,140.0,6.0,134.0,1,4.667
fges,barley,barley.xbif50001246_,2,0,0,-1,59,0.0,-266940.5569742164,140.0,6.0,134.0,1,4.821
fges,barley,barley.xbif50001246_,4,0,0,-1,59,0.0,-266940.5569742164,140.0,6.0,134.0,1,4.415
fges,barley,barley.xbif50001246_,8,0,0,-1,59,0.0,-266940.5569742164,140.0,6.0,134.0,1,5.423
fges,barley,barley.xbif50001_,16,0,0,-1,60,0.0,-266196.19835989474,142.0,6.0,136.0,1,4.021
fges,barley,barley.xbif50001_,1,0,0,-1,60,0.0,-266196.19835989474,142.0,6.0,136.0,1,5.41
fges,barley,barley.xbif50001_,2,0,0,-1,60,0.0,-266196.19835989474,142.0,6.0,136.0,1,8.331
fges,barley,barley.xbif50001_,4,0,0,-1,60,0.0,-266196.19835989474,142.0,6.0,136.0,1,4.104
fges,barley,barley.xbif50001_,8,0,0,-1,60,0.0,-266196.19835989474,142.0,6.0,136.0,1,4.329
fges,barley,barley.xbif50002_,16,0,0,-1,59,0.0,-266198.7893900152,140.0,6.0,134.0,1,4.047
fges,barley,barley.xbif50002_,1,0,0,-1,59,0.0,-266198.7893900152,140.0,6.0,134.0,1,5.97
fges,barley,barley.xbif50002_,2,0,0,-1,59,0.0,-266198.7893900152,140.0,6.0,134.0,1,4.642
fges,barley,barley.xbif50002_,4,0,0,-1,59,0.0,-266198.7893900152,140.0,6.0,134.0,1,4.07
fges,barley,barley.xbif50002_,8,0,0,-1,59,0.0,-266198.7893900152,140.0,6.0,134.0,1,5.545
fges,barley,barley.xbif50003_,16,0,0,-1,59,0.0,-266471.5443503856,140.0,6.0,134.0,1,4.113
fges,barley,barley.xbif50003_,1,0,0,-1,59,0.0,-266471.5443503856,140.0,6.0,134.0,1,5.07
fges,barley,barley.xbif50003_,2,0,0,-1,59,0.0,-266471.5443503856,140.0,6.0,134.0,1,6.549
fges,barley,barley.xbif50003_,4,0,0,-1,59,0.0,-266471.5443503856,140.0,6.0,134.0,1,4.168
fges,barley,barley.xbif50003_,8,0,0,-1,59,0.0,-266471.5443503856,140.0,6.0,134.0,1,4.979
fges,barley,barley.xbif50004_,16,0,0,-1,58,0.0,-268166.8018948673,138.0,6.0,132.0,1,4.951
fges,barley,barley.xbif50004_,1,0,0,-1,58,0.0,-268166.8018948673,138.0,6.0,132.0,1,5.731
fges,barley,barley.xbif50004_,2,0,0,-1,58,0.0,-268166.8018948673,138.0,6.0,132.0,1,5.394
fges,barley,barley.xbif50004_,4,0,0,-1,58,0.0,-268166.8018948673,138.0,6.0,132.0,1,12.474
fges,barley,barley.xbif50004_,8,0,0,-1,58,0.0,-268166.8018948673,138.0,6.0,132.0,1,5.338
fges,barley,barley.xbif50005_,16,0,0,-1,61,0.0,-267504.73141096474,144.0,8.0,136.0,1,4.024
fges,barley,barley.xbif50005_,1,0,0,-1,61,0.0,-267504.73141096474,144.0,8.0,136.0,1,5.124
fges,barley,barley.xbif50005_,2,0,0,-1,61,0.0,-267504.73141096474,144.0,8.0,136.0,1,4.616
fges,barley,barley.xbif50005_,4,0,0,-1,61,0.0,-267504.73141096474,144.0,8.0,136.0,1,10.101
fges,barley,barley.xbif50005_,8,0,0,-1,61,0.0,-267504.73141096474,144.0,8.0,136.0,1,4.248
fges,barley,barley.xbif50006_,16,0,0,-1,59,0.0,-266563.5430266365,140.0,6.0,134.0,1,4.089
fges,barley,barley.xbif50006_,1,0,0,-1,59,0.0,-266563.5430266365,140.0,6.0,134.0,1,4.966
fges,barley,barley.xbif50006_,2,0,0,-1,59,0.0,-266563.5430266365,140.0,6.0,134.0,1,4.446
fges,barley,barley.xbif50006_,4,0,0,-1,59,0.0,-266563.5430266365,140.0,6.0,134.0,1,4.027
fges,barley,barley.xbif50006_,8,0,0,-1,59,0.0,-266563.5430266365,140.0,6.0,134.0,1,5.33
fges,barley,barley.xbif50007_,16,0,0,-1,60,0.0,-266455.7291652399,142.0,6.0,136.0,1,4.145
fges,barley,barley.xbif50007_,1,0,0,-1,60,0.0,-266455.7291652399,142.0,6.0,136.0,1,6.312
fges,barley,barley.xbif50007_,2,0,0,-1,60,0.0,-266455.7291652399,142.0,6.0,136.0,1,4.653
fges,barley,barley.xbif50007_,4,0,0,-1,60,0.0,-266455.7291652399,142.0,6.0,136.0,1,4.572
fges,barley,barley.xbif50007_,8,0,0,-1,60,0.0,-266455.7291652399,142.0,6.0,136.0,1,5.805
fges,barley,barley.xbif50008_,16,0,0,-1,60,0.0,-266748.3587436511,142.0,6.0,136.0,1,8.284
fges,barley,barley.xbif50008_,1,0,0,-1,60,0.0,-266748.3587436511,142.0,6.0,136.0,1,9.683
fges,barley,barley.xbif50008_,2,0,0,-1,60,0.0,-266748.3587436511,142.0,6.0,136.0,1,9.156
fges,barley,barley.xbif50008_,4,0,0,-1,60,0.0,-266748.3587436511,142.0,6.0,136.0,1,8.316
fges,barley,barley.xbif50008_,8,0,0,-1,60,0.0,-266748.3587436511,142.0,6.0,136.0,1,10.294
fges,barley,barley.xbif50009_,16,0,0,-1,60,-1.0572154800748963,-266773.7992595262,142.0,6.0,136.0,1,4.166
fges,barley,barley.xbif50009_,1,0,0,-1,60,-1.0572154800748963,-266773.7992595262,142.0,6.0,136.0,1,5.425
fges,barley,barley.xbif50009_,2,0,0,-1,60,-1.0572154800748963,-266773.7992595262,142.0,6.0,136.0,1,4.779
fges,barley,barley.xbif50009_,4,0,0,-1,60,-1.0572154800748963,-266773.7992595262,142.0,6.0,136.0,1,4.205
fges,barley,barley.xbif50009_,8,0,0,-1,60,-1.0572154800748963,-266773.7992595262,142.0,6.0,136.0,1,5.38
fges,barley,barley.xbif_,16,0,0,-1,60,0.0,-266645.0065260934,142.0,8.0,134.0,1,4.474
fges,barley,barley.xbif_,1,0,0,-1,60,0.0,-266645.0065260934,142.0,8.0,134.0,1,4.752
fges,barley,barley.xbif_,2,0,0,-1,60,0.0,-266645.0065260934,142.0,8.0,134.0,1,5.082
fges,barley,barley.xbif_,4,0,0,-1,60,0.0,-266645.0065260934,142.0,8.0,134.0,1,4.493
fges,barley,barley.xbif_,8,0,0,-1,60,0.0,-266645.0065260934,142.0,8.0,134.0,1,4.749
fges-faithfulness,barley,barley.xbif50001246_,16,0,0,-1,55,0.0,-264252.46118605876,132.0,6.0,126.0,1,10.708
fges-faithfulness,barley,barley.xbif50001246_,1,0,0,-1,55,0.0,-264252.46118605876,132.0,6.0,126.0,1,12.106
fges-faithfulness,barley,barley.xbif50001246_,2,0,0,-1,55,0.0,-264252.46118605876,132.0,6.0,126.0,1,12.074
fges-faithfulness,barley,barley.xbif50001246_,4,0,0,-1,55,0.0,-264252.46118605876,132.0,6.0,126.0,1,11.2
fges-faithfulness,barley,barley.xbif50001246_,8,0,0,-1,55,0.0,-264252.46118605876,132.0,6.0,126.0,1,13.686
fges-faithfulness,barley,barley.xbif50001_,16,0,0,-1,56,0.0,-263527.9127050941,134.0,6.0,128.0,1,10.602
fges-faithfulness,barley,barley.xbif50001_,1,0,0,-1,56,0.0,-263527.9127050941,134.0,6.0,128.0,1,12.292
fges-faithfulness,barley,barley.xbif50001_,2,0,0,-1,56,0.0,-263527.9127050941,134.0,6.0,128.0,1,11.915
fges-faithfulness,barley,barley.xbif50001_,4,0,0,-1,56,0.0,-263527.9127050941,134.0,6.0,128.0,1,10.549
fges-faithfulness,barley,barley.xbif50001_,8,0,0,-1,56,0.0,-263527.9127050941,134.0,6.0,128.0,1,11.053
fges-faithfulness,barley,barley.xbif50002_,16,0,0,-1,55,0.0,-263555.1513511886,132.0,6.0,126.0,1,9.22
fges-faithfulness,barley,barley.xbif50002_,1,0,0,-1,55,0.0,-263555.1513511886,132.0,6.0,126.0,1,11.378
fges-faithfulness,barley,barley.xbif50002_,2,0,0,-1,55,0.0,-263555.1513511886,132.0,6.0,126.0,1,16.96
fges-faithfulness,barley,barley.xbif50002_,4,0,0,-1,55,0.0,-263555.1513511886,132.0,6.0,126.0,1,8.974
fges-faithfulness,barley,barley.xbif50002_,8,0,0,-1,55,0.0,-263555.1513511886,132.0,6.0,126.0,1,11.281
fges-faithfulness,barley,barley.xbif50003_,16,0,0,-1,55,0.0,-263776.62540076073,132.0,6.0,126.0,1,9.011
fges-faithfulness,barley,barley.xbif50003_,1,0,0,-1,55,0.0,-263776.62540076073,132.0,6.0,126.0,1,10.394
fges-faithfulness,barley,barley.xbif50003_,2,0,0,-1,55,0.0,-263776.62540076073,132.0,6.0,126.0,1,10.524
fges-faithfulness,barley,barley.xbif50003_,4,0,0,-1,55,0.0,-263776.62540076073,132.0,6.0,126.0,1,21.475
fges-faithfulness,barley,barley.xbif50003_,8,0,0,-1,55,0.0,-263776.62540076073,132.0,6.0,126.0,1,11.249
fges-faithfulness,barley,barley.xbif50004_,16,0,0,-1,55,0.0,-265709.7581622108,132.0,6.0,126.0,1,14.695
fges-faithfulness,barley,barley.xbif50004_,1,0,0,-1,55,0.0,-265709.7581622108,132.0,6.0,126.0,1,16.053
fges-faithfulness,barley,barley.xbif50004_,2,0,0,-1,55,0.0,-265709.7581622108,132.0,6.0,126.0,1,16.566
fges-faithfulness,barley,barley.xbif50004_,4,0,0,-1,55,0.0,-265709.7581622108,132.0,6.0,126.0,1,14.487
fges-faithfulness,barley,barley.xbif50004_,8,0,0,-1,55,0.0,-265709.7581622108,132.0,6.0,126.0,1,17.214
