algorithm, network, bbdd, threads, interleaving, seed, SHD, LL Score, BDeu Score, dfMM, dfMM plus, dfMM minus, Total iterations, Total time(s)
pges-jc,link,link.xbif50006_,2,2,5,-1,1299,0.0,-1238933.8157130664,2830.0,1214.0,1616.0,100,1345.711
pges-jc,link,link.xbif50006_,4,4,10,-1,990,0.0,-1143072.8441956,2018.0,746.0,1272.0,30,733.76
pges-jc,link,link.xbif50006_,4,4,15,-1,981,0.0,-1140616.7029852006,1988.0,730.0,1258.0,22,599.85
pges-jc,link,link.xbif50006_,4,4,5,-1,1138,0.0,-1159755.6493783335,2324.0,1002.0,1322.0,57,1043.481
pges-jc,link,link.xbif50006_,8,8,10,-1,928,0.0,-1139970.9101285764,1894.0,664.0,1230.0,25,629.117
pges-jc,link,link.xbif50006_,8,8,15,-1,920,0.0,-1126273.2745304883,1866.0,672.0,1194.0,20,654.135
pges-jc,link,link.xbif50006_,8,8,5,-1,914,0.0,-1144050.2890338784,1860.0,714.0,1146.0,45,1124.539
pges-jc,link,link.xbif50007_,16,16,10,-1,943,-0.49277913931431655,-1151121.1017143785,1948.0,720.0,1228.0,23,1303.928
pges-jc,link,link.xbif50007_,16,16,15,-1,933,-0.4943845300963257,-1136361.4651698833,1910.0,642.0,1268.0,20,1199.319
pges-jc,link,link.xbif50007_,16,16,5,-1,943,-0.49511318889172357,-1160738.706469577,1974.0,776.0,1198.0,31,1430.651
pges-jc,link,link.xbif50007_,2,2,10,-1,1028,-0.48169427153897687,-1156964.6850524778,2112.0,788.0,1324.0,55,1410.036
pges-jc,link,link.xbif50007_,2,2,15,-1,1035,-0.48712175217078957,-1155745.2563763817,2126.0,784.0,1342.0,38,1281.551
pges-jc,link,link.xbif50007_,2,2,5,-1,1205,-0.4854563585004945,-1216533.394789575,2540.0,1044.0,1496.0,100,1601.903
pges-jc,link,link.xbif50007_,4,4,10,-1,958,-0.4930561724779275,-1155113.415143498,1978.0,678.0,1300.0,36,1279.146
pges-jc,link,link.xbif50007_,4,4,15,-1,928,-0.48594007772169784,-1139295.911472091,1892.0,616.0,1276.0,25,1262.37
pges-jc,link,link.xbif50007_,4,4,5,-1,1037,-0.48280391469537964,-1168949.3562155673,2154.0,844.0,1310.0,66,1645.254
pges-jc,link,link.xbif50007_,8,8,10,-1,885,-0.48921025607934615,-1121883.446531768,1784.0,650.0,1134.0,29,888.488
pges-jc,link,link.xbif50007_,8,8,15,-1,903,-0.48567830142888496,-1128765.5207825464,1862.0,688.0,1174.0,22,747.408
pges-jc,link,link.xbif50007_,8,8,5,-1,923,-0.4947971663187673,-1160993.0270104164,1906.0,752.0,1154.0,47,1227.284
pges-jc,link,link.xbif50008_,16,16,10,-1,1001,-0.48652935059998376,-1165116.3173168814,2122.0,776.0,1346.0,16,734.633
pges-jc,link,link.xbif50008_,16,16,15,-1,989,-0.4878693344108743,-1149823.825401385,2038.0,722.0,1316.0,11,484.938
pges-jc,link,link.xbif50008_,16,16,5,-1,1007,-0.48344752593506574,-1157916.830378279,2056.0,820.0,1236.0,25,982.095
pges-jc,link,link.xbif50008_,2,2,10,-1,1207,-0.48568170044836945,-1192485.448380501,2608.0,1184.0,1424.0,59,2283.771
pges-jc,link,link.xbif50008_,2,2,15,-1,1114,-0.48586695236682,-1172419.5010549107,2318.0,962.0,1356.0,40,2131.252
pges-jc,link,link.xbif50008_,2,2,5,-1,1303,-0.48956994586563995,-1239361.6959090002,2856.0,1142.0,1714.0,100,2328.601
pges-jc,link,link.xbif50008_,4,4,10,-1,1033,-0.486409241607605,-1168838.6798782821,2182.0,818.0,1364.0,40,1442.848
pges-jc,link,link.xbif50008_,4,4,15,-1,988,-0.48474609177647715,-1157314.203564438,2052.0,734.0,1318.0,29,1335.52
pges-jc,link,link.xbif50008_,4,4,5,-1,1050,-0.4860174122952498,-1176670.6467476839,2194.0,850.0,1344.0,74,1635.005
pges-jc,link,link.xbif50008_,8,8,10,-1,979,-0.48683560479495175,-1158177.2199244786,2022.0,734.0,1288.0,23,522.949
pges-jc,link,link.xbif50008_,8,8,15,-1,1023,-0.48027538863495156,-1162096.6947909384,2132.0,798.0,1334.0,16,392.641
pges-jc,link,link.xbif50008_,8,8,5,-1,1089,-0.4840972538552349,-1183439.5875270215,2322.0,1018.0,1304.0,41,826.615
pges-jc,link,link.xbif50009_,16,16,10,-1,880,-0.48295563316078716,-1132530.199620816,1788.0,692.0,1096.0,22,1121.325
pges-jc,link,link.xbif50009_,16,16,15,-1,912,-0.4846756631400049,-1140287.690845283,1856.0,656.0,1200.0,16,790.005
pges-jc,link,link.xbif50009_,16,16,5,-1,906,-0.4897340430223073,-1150149.682675864,1858.0,712.0,1146.0,35,1621.606
pges-jc,link,link.xbif50009_,2,2,10,-1,1180,-0.46661600673071063,-1167543.5447564416,2434.0,1118.0,1316.0,60,1622.673
pges-jc,link,link.xbif50009_,2,2,15,-1,1125,-0.48725762700810743,-1166151.4513661207,2324.0,960.0,1364.0,39,1390.932
pges-jc,link,link.xbif50009_,2,2,5,-1,1278,-0.49345220160299735,-1229554.4362914227,2686.0,1152.0,1534.0,100,1674.539
pges-jc,link,link.xbif50009_,4,4,10,-1,1006,-0.4890871837924636,-1148253.5847500432,2066.0,788.0,1278.0,35,1042.116
pges-jc,link,link.xbif50009_,4,4,15,-1,955,-0.4866751940436687,-1143187.9950005047,1952.0,706.0,1246.0,25,986.932
pges-jc,link,link.xbif50009_,4,4,5,-1,972,-0.4825615363320904,-1157950.6998966206,2042.0,788.0,1254.0,66,1405.911
pges-jc,link,link.xbif50009_,8,8,10,-1,1010,-0.47751733998045887,-1157068.3329885001,2094.0,870.0,1224.0,26,839.589
pges-jc,link,link.xbif50009_,8,8,15,-1,939,-0.4913005906900435,-1138874.2884314132,1916.0,676.0,1240.0,18,532.613
pges-jc,link,link.xbif50009_,8,8,5,-1,1004,-0.4954765917393368,-1169725.0685646234,2078.0,894.0,1184.0,43,1111.178
pges-jc,link,link.xbif_,16,16,10,-1,893,-0.4848088574387007,-1135239.4653645104,1826.0,610.0,1216.0,14,518.538
pges-jc,link,link.xbif_,16,16,15,-1,931,-0.48320481043417407,-1135894.2232221093,1886.0,600.0,1286.0,11,442.242
pges-jc,link,link.xbif_,16,16,5,-1,955,-0.4772619386140044,-1165791.8981041105,2008.0,764.0,1244.0,28,1218.832
pges-jc,link,link.xbif_,2,2,10,-1,1013,-0.47280475525198856,-1147573.9444110217,2172.0,868.0,1304.0,63,2986.979
pges-jc,link,link.xbif_,2,2,15,-1,966,-0.4836696372216284,-1133449.3836768456,1966.0,676.0,1290.0,42,2867.65
pges-jc,link,link.xbif_,2,2,5,-1,1129,-0.49088668116017264,-1197788.41157433,2342.0,750.0,1592.0,100,2994.794
pges-jc,link,link.xbif_,4,4,10,-1,974,-0.48542763376596726,-1148166.9502498487,1984.0,666.0,1318.0,36,1469.256
pges-jc,link,link.xbif_,4,4,15,-1,940,-0.47961361997430907,-1135509.013469957,1914.0,628.0,1286.0,26,1441.811
pges-jc,link,link.xbif_,4,4,5,-1,1016,-0.48387354494715606,-1166865.361926498,2084.0,738.0,1346.0,67,1677.86
pges-jc,link,link.xbif_,8,8,10,-1,869,-0.4858134054101007,-1125119.7466552644,1750.0,578.0,1172.0,24,591.027
pges-jc,link,link.xbif_,8,8,15,-1,817,-0.4860984549188986,-1107118.6560622456,1636.0,478.0,1158.0,19,579.508
pges-jc,link,link.xbif_,8,8,5,-1,912,-0.4775951912286487,-1138351.0126467843,1944.0,772.0,1172.0,47,1219.664
pges-jc,mildew,mildew.xbif50001246_,16,16,10,-1,46,0.0,-235745.82312478338,98.0,8.0,90.0,4,2.135
pges-jc,mildew,mildew.xbif50001246_,16,16,15,-1,42,0.0,-235230.9987294709,90.0,4.0,86.0,3,2.332
pges-jc,mildew,mildew.xbif50001246_,16,16,5,-1,42,0.0,-235230.9987294709,90.0,4.0,86.0,5,2.246
pges-jc,mildew,mildew.xbif50001246_,2,2,10,-1,42,0.0,-235230.9987294709,90.0,4.0,86.0,5,4.634
pges-jc,mildew,mildew.xbif50001246_,2,2,15,-1,42,0.0,-235230.9987294709,90.0,4.0,86.0,4,4.341
pges-jc,mildew,mildew.xbif50001246_,2,2,5,-1,43,0.0,-235877.60256978127,92.0,6.0,86.0,8,4.485
pges-jc,mildew,mildew.xbif50001246_,4,4,10,-1,42,0.0,-235230.9987294709,90.0,4.0,86.0,5,2.545
pges-jc,mildew,mildew.xbif50001246_,4,4,15,-1,42,0.0,-235230.9987294709,90.0,4.0,86.0,4,2.0
pges-jc,mildew,mildew.xbif50001246_,4,4,5,-1,46,0.0,-235745.82312478338,98.0,8.0,90.0,6,1.934
pges-jc,mildew,mildew.xbif50001246_,8,8,10,-1,46,0.0,-237375.6254999985,98.0,6.0,92.0,4,1.485
pges-jc,mildew,mildew.xbif50001246_,8,8,15,-1,42,0.0,-235230.9987294709,90.0,4.0,86.0,4,1.828
pges-jc,mildew,mildew.xbif50001246_,8,8,5,-1,42,0.0,-235230.9987294709,90.0,4.0,86.0,5,1.967
pges-jc,mildew,mildew.xbif50001_,16,16,10,-1,40,-1.4355932425979692,-235627.88362581708,86.0,4.0,82.0,4,2.294
pges-jc,mildew,mildew.xbif50001_,16,16,15,-1,40,-1.4355932425979692,-235627.88362581708,86.0,4.0,82.0,3,2.255
pges-jc,mildew,mildew.xbif50001_,16,16,5,-1,40,-1.4618494657177064,-235627.88362581708,86.0,4.0,82.0,5,2.285
pges-jc,mildew,mildew.xbif50001_,2,2,10,-1,40,-1.3345207130316332,-235627.88362581708,86.0,4.0,82.0,5,4.438
pges-jc,mildew,mildew.xbif50001_,2,2,15,-1,40,-1.3344814207839473,-235627.88362581708,86.0,4.0,82.0,4,4.27
pges-jc,mildew,mildew.xbif50001_,2,2,5,-1,44,-1.4304288570840415,-237558.5117948656,94.0,6.0,88.0,8,3.426
pges-jc,mildew,mildew.xbif50001_,4,4,10,-1,44,-1.5361061427519105,-237558.51179486557,94.0,6.0,88.0,5,2.133
pges-jc,mildew,mildew.xbif50001_,4,4,15,-1,40,-1.3344814207839473,-235627.88362581708,86.0,4.0,82.0,4,2.378
pges-jc,mildew,mildew.xbif50001_,4,4,5,-1,40,-1.469292031193919,-235627.88362581708,86.0,4.0,82.0,7,3.084
pges-jc,mildew,mildew.xbif50001_,8,8,10,-1,40,-1.4355932425979692,-235627.88362581708,86.0,4.0,82.0,4,2.009
pges-jc,mildew,mildew.xbif50001_,8,8,15,-1,40,-1.3344814207839473,-235627.88362581708,86.0,4.0,82.0,4,1.984
pges-jc,mildew,mildew.xbif50001_,8,8,5,-1,40,-1.4618494657177064,-235627.88362581708,86.0,4.0,82.0,6,2.217
pges-jc,mildew,mildew.xbif50002_,16,16,10,-1,41,-1.4078378391992192,-236178.2189345122,88.0,6.0,82.0,4,2.211
pges-jc,mildew,mildew.xbif50002_,16,16,15,-1,40,-1.4355932425979692,-235692.46720431722,86.0,4.0,82.0,4,2.361
pges-jc,mildew,mildew.xbif50002_,16,16,5,-1,40,-1.3270388553077337,-235692.46720431722,86.0,4.0,82.0,5,2.346
pges-jc,mildew,mildew.xbif50002_,2,2,10,-1,40,-1.3345207130316332,-235692.46720431722,86.0,4.0,82.0,5,4.238
pges-jc,mildew,mildew.xbif50002_,2,2,15,-1,40,-1.3344814207839473,-235692.46720431722,86.0,4.0,82.0,4,3.526
pges-jc,mildew,mildew.xbif50002_,2,2,5,-1,42,-1.3348966575520045,-236695.7272778605,90.0,4.0,86.0,8,4.305
pges-jc,mildew,mildew.xbif50002_,4,4,10,-1,40,-1.4355932425979692,-235692.46720431722,86.0,4.0,82.0,5,2.826
pges-jc,mildew,mildew.xbif50002_,4,4,15,-1,40,-1.3344814207839473,-235692.46720431722,86.0,4.0,82.0,4,2.506
pges-jc,mildew,mildew.xbif50002_,4,4,5,-1,44,-1.334549098349099,-236106.04332288032,94.0,8.0,86.0,7,2.996
pges-jc,mildew,mildew.xbif50002_,8,8,10,-1,44,-1.4303895648363547,-237453.3473046087,94.0,6.0,88.0,4,1.311
pges-jc,mildew,mildew.xbif50002_,8,8,15,-1,40,-1.3343183341752027,-235692.46720431722,86.0,4.0,82.0,4,2.006
pges-jc,mildew,mildew.xbif50002_,8,8,5,-1,40,-1.3344814207839482,-235692.46720431722,86.0,4.0,82.0,6,2.413
pges-jc,mildew,mildew.xbif50003_,16,16,10,-1,46,-1.554649810935381,-235128.2499995024,98.0,8.0,90.0,4,1.903
pges-jc,mildew,mildew.xbif50003_,16,16,15,-1,46,-1.453537989121362,-235128.2499995024,98.0,8.0,90.0,4,1.87
pges-jc,mildew,mildew.xbif50003_,16,16,5,-1,46,-1.5518120015607044,-235128.2499995024,98.0,8.0,90.0,5,2.055
pges-jc,mildew,mildew.xbif50003_,2,2,10,-1,42,-0.9793684949356244,-234911.8693180851,90.0,4.0,86.0,6,3.915
pges-jc,mildew,mildew.xbif50003_,2,2,15,-1,42,-1.38171867920427,-234911.8693180851,90.0,4.0,86.0,4,5.843
pges-jc,mildew,mildew.xbif50003_,2,2,5,-1,46,-1.588348599531327,-235128.2499995024,98.0,8.0,90.0,8,4.831
pges-jc,mildew,mildew.xbif50003_,4,4,10,-1,44,-1.4616400566326166,-235417.45799093923,94.0,8.0,86.0,6,2.495
pges-jc,mildew,mildew.xbif50003_,4,4,15,-1,42,-1.38171867920427,-234911.8693180851,90.0,4.0,86.0,4,1.962
pges-jc,mildew,mildew.xbif50003_,4,4,5,-1,42,-1.5165292896142393,-234911.8693180851,90.0,4.0,86.0,7,2.523
pges-jc,mildew,mildew.xbif50003_,8,8,10,-1,46,-1.554649810935381,-235128.2499995024,98.0,8.0,90.0,4,1.842
pges-jc,mildew,mildew.xbif50003_,8,8,15,-1,42,-1.38171867920427,-234911.8693180851,90.0,4.0,86.0,4,1.93
pges-jc,mildew,mildew.xbif50003_,8,8,5,-1,42,-1.5165292896142393,-234911.8693180851,90.0,4.0,86.0,5,1.908
pges-jc,mildew,mildew.xbif50004_,16,16,10,-1,42,0.0,-235199.4365205455,90.0,4.0,86.0,4,1.954
pges-jc,mildew,mildew.xbif50004_,16,16,15,-1,42,0.0,-235199.4365205455,90.0,4.0,86.0,4,2.067
pges-jc,mildew,mildew.xbif50004_,16,16,5,-1,42,-1.1904167555970175,-235199.4365205455,90.0,4.0,86.0,6,2.28
pges-jc,mildew,mildew.xbif50004_,2,2,10,-1,42,-0.9793684949356244,-235199.4365205455,90.0,4.0,86.0,6,3.738
pges-jc,mildew,mildew.xbif50004_,2,2,15,-1,42,0.0,-235199.4365205455,90.0,4.0,86.0,4,3.401
pges-jc,mildew,mildew.xbif50004_,2,2,5,-1,46,-1.1885028785609266,-235847.97229634906,98.0,8.0,90.0,8,4.189
pges-jc,mildew,mildew.xbif50004_,4,4,10,-1,42,0.0,-235199.4365205455,90.0,4.0,86.0,5,2.641
pges-jc,mildew,mildew.xbif50004_,4,4,15,-1,42,0.0,-235199.4365205455,90.0,4.0,86.0,4,2.436
pges-jc,mildew,mildew.xbif50004_,4,4,5,-1,42,-0.9793684949356244,-235199.4365205455,90.0,4.0,86.0,8,2.385
pges-jc,mildew,mildew.xbif50004_,8,8,10,-1,46,0.0,-237287.38988407748,98.0,6.0,92.0,4,1.315
pges-jc,mildew,mildew.xbif50004_,8,8,15,-1,42,0.0,-235199.4365205455,90.0,4.0,86.0,4,1.855
pges-jc,mildew,mildew.xbif50004_,8,8,5,-1,46,0.0,-235662.52029887313,98.0,8.0,90.0,5,2.097
pges-jc,mildew,mildew.xbif50005_,16,16,10,-1,42,0.0,-235579.36748528425,90.0,4.0,86.0,4,2.076
pges-jc,mildew,mildew.xbif50005_,16,16,15,-1,42,0.0,-235579.36748528425,90.0,4.0,86.0,4,2.14
pges-jc,mildew,mildew.xbif50005_,16,16,5,-1,42,0.0,-235579.36748528425,90.0,4.0,86.0,6,2.374
pges-jc,mildew,mildew.xbif50005_,2,2,10,-1,42,0.0,-235579.36748528425,90.0,4.0,86.0,5,3.886
pges-jc,mildew,mildew.xbif50005_,2,2,15,-1,42,0.0,-235579.36748528425,90.0,4.0,86.0,4,4.27
pges-jc,mildew,mildew.xbif50005_,2,2,5,-1,42,0.0,-235579.36748528425,90.0,4.0,86.0,9,4.927
pges-jc,mildew,mildew.xbif50005_,4,4,10,-1,42,0.0,-235579.36748528425,90.0,4.0,86.0,5,2.264
pges-jc,mildew,mildew.xbif50005_,4,4,15,-1,42,0.0,-235579.36748528425,90.0,4.0,86.0,4,2.07
pges-jc,mildew,mildew.xbif50005_,4,4,5,-1,42,0.0,-235579.36748528425,90.0,4.0,86.0,7,2.491
pges-jc,mildew,mildew.xbif50005_,8,8,10,-1,42,0.0,-235579.36748528425,90.0,4.0,86.0,4,1.919
pges-jc,mildew,mildew.xbif50005_,8,8,15,-1,42,0.0,-235579.36748528425,90.0,4.0,86.0,4,1.91
pges-jc,mildew,mildew.xbif50005_,8,8,5,-1,42,0.0,-235579.36748528425,90.0,4.0,86.0,6,2.658
pges-jc,mildew,mildew.xbif50006_,16,16,10,-1,44,0.0,-235749.84411550776,94.0,8.0,86.0,4,1.882
pges-jc,mildew,mildew.xbif50006_,16,16,15,-1,44,0.0,-235749.84411550776,94.0,8.0,86.0,4,1.858
pges-jc,mildew,mildew.xbif50006_,16,16,5,-1,44,0.0,-235749.84411550776,94.0,8.0,86.0,5,2.057
pges-jc,mildew,mildew.xbif50006_,2,2,10,-1,40,0.0,-235230.0013809624,86.0,4.0,82.0,5,3.612
pges-jc,mildew,mildew.xbif50006_,2,2,15,-1,40,0.0,-235230.0013809624,86.0,4.0,82.0,4,4.051
pges-jc,mildew,mildew.xbif50006_,2,2,5,-1,44,0.0,-235749.84411550776,94.0,8.0,86.0,8,3.831
pges-jc,mildew,mildew.xbif50006_,4,4,10,-1,42,0.0,-235831.28077750021,90.0,8.0,82.0,6,3.415
pges-jc,mildew,mildew.xbif50006_,4,4,15,-1,40,0.0,-235230.0013809624,86.0,4.0,82.0,4,3.117
pges-jc,mildew,mildew.xbif50006_,4,4,5,-1,40,0.0,-235230.0013809624,86.0,4.0,82.0,7,2.408
pges-jc,mildew,mildew.xbif50006_,8,8,10,-1,44,0.0,-237525.0719063603,94.0,6.0,88.0,4,1.329
pges-jc,mildew,mildew.xbif50006_,8,8,15,-1,40,0.0,-235230.0013809624,86.0,4.0,82.0,4,1.959
pges-jc,mildew,mildew.xbif50006_,8,8,5,-1,40,0.0,-235230.0013809624,86.0,4.0,82.0,6,2.579
pges-jc,mildew,mildew.xbif50007_,16,16,10,-1,41,0.0,-236206.29127623653,88.0,6.0,82.0,4,2.212
pges-jc,mildew,mildew.xbif50007_,16,16,15,-1,40,0.0,-235670.40051501922,86.0,4.0,82.0,3,2.346
pges-jc,mildew,mildew.xbif50007_,16,16,5,-1,40,0.0,-235670.40051501922,86.0,4.0,82.0,5,2.227
pges-jc,mildew,mildew.xbif50007_,2,2,10,-1,40,0.0,-235670.40051501922,86.0,4.0,82.0,5,4.669
pges-jc,mildew,mildew.xbif50007_,2,2,15,-1,40,0.0,-235670.40051501922,86.0,4.0,82.0,4,4.61
pges-jc,mildew,mildew.xbif50007_,2,2,5,-1,42,0.0,-236599.380613961,90.0,4.0,86.0,8,4.797
pges-jc,mildew,mildew.xbif50007_,4,4,10,-1,40,0.0,-235670.40051501922,86.0,4.0,82.0,5,3.38
pges-jc,mildew,mildew.xbif50007_,4,4,15,-1,40,0.0,-235670.40051501922,86.0,4.0,82.0,4,3.023
pges-jc,mildew,mildew.xbif50007_,4,4,5,-1,44,0.0,-237480.15952776975,94.0,6.0,88.0,7,2.564
pges-jc,mildew,mildew.xbif50007_,8,8,10,-1,44,0.0,-237480.15952776975,94.0,6.0,88.0,4,2.129
pges-jc,mildew,mildew.xbif50007_,8,8,15,-1,40,0.0,-235670.40051501922,86.0,4.0,82.0,4,2.694
pges-jc,mildew,mildew.xbif50007_,8,8,5,-1,44,0.0,-236028.94446148557,94.0,8.0,86.0,5,1.951
pges-jc,mildew,mildew.xbif50008_,16,16,10,-1,42,0.0,-235603.42503683758,90.0,4.0,86.0,4,2.474
pges-jc,mildew,mildew.xbif50008_,16,16,15,-1,42,0.0,-235603.42503683758,90.0,4.0,86.0,3,2.082
pges-jc,mildew,mildew.xbif50008_,16,16,5,-1,42,0.0,-235603.42503683758,90.0,4.0,86.0,5,2.305
pges-jc,mildew,mildew.xbif50008_,2,2,10,-1,42,0.0,-235603.42503683758,90.0,4.0,86.0,6,4.577
pges-jc,mildew,mildew.xbif50008_,2,2,15,-1,46,0.0,-236033.78396308597,98.0,8.0,90.0,4,4.102
pges-jc,mildew,mildew.xbif50008_,2,2,5,-1,42,0.0,-235603.42503683758,90.0,4.0,86.0,9,5.131
pges-jc,mildew,mildew.xbif50008_,4,4,10,-1,42,0.0,-235603.42503683758,90.0,4.0,86.0,5,3.243
pges-jc,mildew,mildew.xbif50008_,4,4,15,-1,42,0.0,-235603.42503683758,90.0,4.0,86.0,4,3.086
pges-jc,mildew,mildew.xbif50008_,4,4,5,-1,42,0.0,-235603.42503683758,90.0,4.0,86.0,8,3.524
pges-jc,mildew,mildew.xbif50008_,8,8,10,-1,46,0.0,-237659.04947341263,98.0,6.0,92.0,4,1.548
pges-jc,mildew,mildew.xbif50008_,8,8,15,-1,42,0.0,-235603.42503683758,90.0,4.0,86.0,4,2.29
pges-jc,mildew,mildew.xbif50008_,8,8,5,-1,46,0.0,-236033.78396308597,98.0,8.0,90.0,5,2.043
pges-jc,mildew,mildew.xbif50009_,16,16,10,-1,42,0.0,-235747.6400921168,90.0,4.0,86.0,4,2.256
pges-jc,mildew,mildew.xbif50009_,16,16,15,-1,42,0.0,-235747.6400921168,90.0,4.0,86.0,4,2.249
pges-jc,mildew,mildew.xbif50009_,16,16,5,-1,42,-1.1904167555970175,-235747.6400921168,90.0,4.0,86.0,6,2.436
pges-jc,mildew,mildew.xbif50009_,2,2,10,-1,42,-0.9793684949356244,-235747.6400921168,90.0,4.0,86.0,6,5.308
pges-jc,mildew,mildew.xbif50009_,2,2,15,-1,42,0.0,-235747.6400921168,90.0,4.0,86.0,4,5.471
pges-jc,mildew,mildew.xbif50009_,2,2,5,-1,46,-0.9899071992389247,-235914.18415234558,98.0,8.0,90.0,9,5.819
pges-jc,mildew,mildew.xbif50009_,4,4,10,-1,42,0.0,-235747.6400921168,90.0,4.0,86.0,5,2.201
pges-jc,mildew,mildew.xbif50009_,4,4,15,-1,42,0.0,-235747.6400921168,90.0,4.0,86.0,4,2.105
pges-jc,mildew,mildew.xbif50009_,4,4,5,-1,42,0.0,-235747.6400921168,90.0,4.0,86.0,6,2.188
pges-jc,mildew,mildew.xbif50009_,8,8,10,-1,46,0.0,-237498.4164343496,98.0,6.0,92.0,4,1.296
pges-jc,mildew,mildew.xbif50009_,8,8,15,-1,42,0.0,-235747.6400921168,90.0,4.0,86.0,4,2.247
pges-jc,mildew,mildew.xbif50009_,8,8,5,-1,42,-1.1904167555970175,-235747.6400921168,90.0,4.0,86.0,7,2.732
pges-jc,mildew,mildew.xbif_,16,16,10,-1,43,-1.4550750976195395,-235363.52428346523,92.0,6.0,86.0,4,2.232
pges-jc,mildew,mildew.xbif_,16,16,15,-1,42,-1.4828305010182896,-234851.79447482858,90.0,4.0,86.0,4,2.252
pges-jc,mildew,mildew.xbif_,16,16,5,-1,42,-1.5090867241380264,-234851.79447482858,90.0,4.0,86.0,5,2.378
pges-jc,mildew,mildew.xbif_,2,2,10,-1,42,-1.3817579714519561,-234851.79447482858,90.0,4.0,86.0,5,3.484
pges-jc,mildew,mildew.xbif_,2,2,15,-1,42,-1.38171867920427,-234851.79447482858,90.0,4.0,86.0,4,3.455
pges-jc,mildew,mildew.xbif_,2,2,5,-1,46,-1.4535772813690488,-235606.7286114713,98.0,8.0,90.0,8,3.797
pges-jc,mildew,mildew.xbif_,4,4,10,-1,42,-1.5165292896142393,-234851.79447482858,90.0,4.0,86.0,5,2.467
pges-jc,mildew,mildew.xbif_,4,4,15,-1,42,-1.38171867920427,-234851.79447482858,90.0,4.0,86.0,4,2.505
pges-jc,mildew,mildew.xbif_,4,4,5,-1,42,-1.3817579714519561,-234851.79447482858,90.0,4.0,86.0,7,3.172
pges-jc,mildew,mildew.xbif_,8,8,10,-1,46,-1.554649810935381,-235606.7286114713,98.0,8.0,90.0,4,1.689
pges-jc,mildew,mildew.xbif_,8,8,15,-1,42,-1.38171867920427,-234851.79447482858,90.0,4.0,86.0,4,1.952
pges-jc,mildew,mildew.xbif_,8,8,5,-1,42,-1.3817186792042708,-234851.79447482858,90.0,4.0,86.0,6,2.203
pges-jc,munin,munin.xbif50001246_,16,16,10,-1,1503,0.0,-935582.239103874,3312.0,1034.0,2278.0,27,1261.601
pges-jc,munin,munin.xbif50001246_,16,16,15,-1,1689,0.0,-1278579.795657986,3822.0,84.0,3738.0,8,656.195
pges-jc,munin,munin.xbif50001246_,16,16,5,-1,1502,0.0,-933703.6211999273,3300.0,1064.0,2236.0,44,1495.643
pges-jc,munin,munin.xbif50001246_,4,4,10,-1,1394,0.0,-931803.9041711407,3058.0,876.0,2182.0,63,11968.866
pges-jc,munin,munin.xbif50001246_,4,4,15,-1,1390,0.0,-931728.3625190784,2944.0,876.0,2068.0,44,11403.474
pges-jc,munin,munin.xbif50001246_,4,4,5,-1,1390,0.0,-936455.6590336732,3052.0,626.0,2426.0,100,11247.609
pges-jc,munin,munin.xbif50001246_,8,8,10,-1,1429,0.0,-932033.9979346592,3092.0,934.0,2158.0,35,3797.817
pges-jc,munin,munin.xbif50001246_,8,8,15,-1,1442,0.0,-931788.9718867333,3126.0,960.0,2166.0,27,3618.05
pges-jc,munin,munin.xbif50001246_,8,8,5,-1,1464,0.0,-932922.1705337719,3170.0,978.0,2192.0,61,4270.564
pges-jc,munin,munin.xbif50001_,4,4,15,-1,1445,0.0,-934184.3206433196,3210.0,962.0,2248.0,46,11644.733
pges-jc,munin,munin.xbif50001_,4,4,5,-1,1431,0.0,-938634.0246663883,3188.0,676.0,2512.0,100,12236.048
pges-jc,munin,munin.xbif50001_,8,8,10,-1,1501,0.0,-935258.4217887489,3336.0,1018.0,2318.0,36,4173.327
pges-jc,munin,munin.xbif50001_,8,8,15,-1,1465,0.0,-935147.0493719124,3064.0,984.0,2080.0,26,3846.427
pges-jc,munin,munin.xbif50001_,8,8,5,-1,1502,0.0,-935275.6988888754,3300.0,1012.0,2288.0,61,4395.935
pges-jc,munin,munin.xbif50002_,4,4,10,-1,1449,0.0,-932428.8774783036,3158.0,952.0,2206.0,64,11671.428
pges-jc,munin,munin.xbif50002_,4,4,5,-1,1433,0.0,-938313.3839438872,3146.0,632.0,2514.0,100,10890.649
pges-jc,munin,munin.xbif50002_,8,8,10,-1,1495,0.0,-932858.5895213832,3282.0,1010.0,2272.0,36,3885.672
pges-jc,munin,munin.xbif50002_,8,8,15,-1,1468,0.0,-932567.7658152878,3240.0,984.0,2256.0,27,3741.644
pges-jc,munin,munin.xbif50002_,8,8,5,-1,1510,0.0,-933277.4029119128,3304.0,1020.0,2284.0,64,4763.819
pges-jc,munin,munin.xbif50003_,4,4,10,-1,1434,0.0,-935298.6002315213,3046.0,934.0,2112.0,65,11593.446
pges-jc,munin,munin.xbif50003_,4,4,15,-1,1436,0.0,-934932.5896548851,3054.0,932.0,2122.0,45,10996.766
pges-jc,munin,munin.xbif50003_,4,4,5,-1,1391,0.0,-941620.623561797,3050.0,592.0,2458.0,100,11284.466
pges-jc,munin,munin.xbif50003_,8,8,10,-1,1465,0.0,-935835.7874767298,3106.0,960.0,2146.0,38,4072.359
pges-jc,munin,munin.xbif50003_,8,8,15,-1,1478,0.0,-935505.2617123416,3148.0,998.0,2150.0,26,3861.777
