algorith, network, bbdd, thread, interleaving, seed, SHD, LL Score, BDeu Score, dfMM, dfMM plus, Total iterations, Total time(s)
pfhcbes,res/networks/cancer,cancer.xbif50005_,4,15,13,1,-0.30247368618227627,-10761.974133169539,0.4,0.0,2.0,2,0
pges,res/networks/cancer,cancer.xbif50005_,4,15,13,1,-0.30247368618227627,-10761.974133169539,0.4,0.0,2.0,2,0
phc,res/networks/cancer,cancer.xbif50005_,4,15,13,1,-0.30247368618227627,-10761.974133169539,0.4,0.0,2.0,2,0
pfhcbes,res/networks/cancer,cancer.xbif50005_,4,15,17,1,-0.30247368618227627,-10761.974133169539,0.4,0.0,2.0,2,0
pges,res/networks/cancer,cancer.xbif50005_,4,15,17,1,-0.30247368618227627,-10761.974133169539,0.4,0.0,2.0,3,0
phc,res/networks/cancer,cancer.xbif50005_,4,15,17,1,-0.30247368618227627,-10761.974133169539,0.4,0.0,2.0,2,0
pfhcbes,res/networks/cancer,cancer.xbif50005_,4,15,19,1,-0.30251455650072157,-10761.974133169535,0.4,0.0,2.0,3,0
pges,res/networks/cancer,cancer.xbif50005_,4,15,19,1,-0.30247368618227627,-10761.974133169539,0.4,0.0,2.0,3,0
phc,res/networks/cancer,cancer.xbif50005_,4,15,19,1,-0.30251455650072157,-10761.974133169535,0.4,0.0,2.0,3,0
pfhcbes,res/networks/cancer,cancer.xbif50005_,4,15,23,1,-0.30248969691093097,-10761.974133169522,0.4,0.0,2.0,2,0
pges,res/networks/cancer,cancer.xbif50005_,4,15,23,1,-0.30247368618227627,-10761.974133169539,0.4,0.0,2.0,2,0
phc,res/networks/cancer,cancer.xbif50005_,4,15,23,1,-0.30248969691093097,-10761.974133169522,0.4,0.0,2.0,2,0
pfhcbes,res/networks/cancer,cancer.xbif50005_,4,15,29,1,-0.30247368618227627,-10761.974133169539,0.4,0.0,2.0,2,0
pges,res/networks/cancer,cancer.xbif50005_,4,15,29,1,-0.30247368618227627,-10761.974133169539,0.4,0.0,2.0,2,0
phc,res/networks/cancer,cancer.xbif50005_,4,15,29,1,-0.30247368618227627,-10761.974133169539,0.4,0.0,2.0,2,0
pfhcbes,res/networks/cancer,cancer.xbif50005_,6,15,2,1,-0.30247368618227627,-10761.974133169539,0.4,0.0,2.0,2,0
pges,res/networks/cancer,cancer.xbif50005_,6,15,2,1,-0.30247368618227627,-10761.974133169539,0.4,0.0,2.0,3,0
phc,res/networks/cancer,cancer.xbif50005_,6,15,2,1,-0.30247368618227627,-10761.974133169539,0.4,0.0,2.0,2,0
pfhcbes,res/networks/cancer,cancer.xbif50005_,6,15,3,1,-0.30248969691093097,-10761.974133169522,0.4,0.0,2.0,2,0
pges,res/networks/cancer,cancer.xbif50005_,6,15,3,1,-0.30247368618227627,-10761.974133169539,0.4,0.0,2.0,3,0
phc,res/networks/cancer,cancer.xbif50005_,6,15,3,1,-0.30248969691093097,-10761.974133169522,0.4,0.0,2.0,2,0
pfhcbes,res/networks/cancer,cancer.xbif50005_,6,15,5,1,-0.30247368618227627,-10761.974133169539,0.4,0.0,2.0,2,0
pges,res/networks/cancer,cancer.xbif50005_,6,15,5,1,-0.30247368618227627,-10761.974133169539,0.4,0.0,2.0,3,0
phc,res/networks/cancer,cancer.xbif50005_,6,15,5,1,-0.30247368618227627,-10761.974133169539,0.4,0.0,2.0,2,0
pfhcbes,res/networks/cancer,cancer.xbif50005_,6,15,7,1,-0.30247368618227627,-10761.974133169539,0.4,0.0,2.0,2,0
pges,res/networks/cancer,cancer.xbif50005_,6,15,7,1,-0.30247368618227627,-10761.974133169539,0.4,0.0,2.0,2,0
phc,res/networks/cancer,cancer.xbif50005_,6,15,7,1,-0.30247368618227627,-10761.974133169539,0.4,0.0,2.0,2,0
pfhcbes,res/networks/cancer,cancer.xbif50005_,6,15,11,1,-0.30247368618227627,-10761.974133169539,0.4,0.0,2.0,3,0
pges,res/networks/cancer,cancer.xbif50005_,6,15,11,1,-0.30247368618227627,-10761.974133169539,0.4,0.0,2.0,3,0
phc,res/networks/cancer,cancer.xbif50005_,6,15,11,1,-0.30247368618227627,-10761.974133169539,0.4,0.0,2.0,3,0
pfhcbes,res/networks/cancer,cancer.xbif50005_,6,15,13,1,-0.30247368618227627,-10761.974133169539,0.4,0.0,2.0,2,0
pges,res/networks/cancer,cancer.xbif50005_,6,15,13,1,-0.30247368618227627,-10761.974133169539,0.4,0.0,2.0,3,0
phc,res/networks/cancer,cancer.xbif50005_,6,15,13,1,-0.30247368618227627,-10761.974133169539,0.4,0.0,2.0,2,0
pfhcbes,res/networks/cancer,cancer.xbif50005_,6,15,17,1,-0.30247368618227627,-10761.974133169539,0.4,0.0,2.0,2,0
pges,res/networks/cancer,cancer.xbif50005_,6,15,17,1,-0.30247368618227627,-10761.974133169539,0.4,0.0,2.0,2,0
phc,res/networks/cancer,cancer.xbif50005_,6,15,17,1,-0.30247368618227627,-10761.974133169539,0.4,0.0,2.0,2,0
pfhcbes,res/networks/cancer,cancer.xbif50005_,6,15,19,1,-0.30248969691093097,-10761.974133169522,0.4,0.0,2.0,2,0
pges,res/networks/cancer,cancer.xbif50005_,6,15,19,1,-0.30247368618227627,-10761.974133169539,0.4,0.0,2.0,3,0
phc,res/networks/cancer,cancer.xbif50005_,6,15,19,1,-0.30248969691093097,-10761.974133169522,0.4,0.0,2.0,2,0
pfhcbes,res/networks/cancer,cancer.xbif50005_,6,15,23,1,-0.30248969691093097,-10761.974133169522,0.4,0.0,2.0,2,0
pges,res/networks/cancer,cancer.xbif50005_,6,15,23,1,-0.30247368618227627,-10761.974133169539,0.4,0.0,2.0,2,0
phc,res/networks/cancer,cancer.xbif50005_,6,15,23,1,-0.30248969691093097,-10761.974133169522,0.4,0.0,2.0,2,0
pfhcbes,res/networks/cancer,cancer.xbif50005_,6,15,29,1,-0.30247368618227627,-10761.974133169539,0.4,0.0,2.0,2,0
pges,res/networks/cancer,cancer.xbif50005_,6,15,29,1,-0.30247368618227627,-10761.974133169539,0.4,0.0,2.0,2,0
phc,res/networks/cancer,cancer.xbif50005_,6,15,29,1,-0.30247368618227627,-10761.974133169539,0.4,0.0,2.0,2,0
pfhcbes,res/networks/cancer,cancer.xbif50005_,8,15,2,1,-0.30247368618227627,-10761.974133169539,0.4,0.0,2.0,2,0
pges,res/networks/cancer,cancer.xbif50005_,8,15,2,1,-0.30247368618227627,-10761.974133169539,0.4,0.0,2.0,3,0
phc,res/networks/cancer,cancer.xbif50005_,8,15,2,1,-0.30247368618227627,-10761.974133169539,0.4,0.0,2.0,2,0
pfhcbes,res/networks/cancer,cancer.xbif50005_,8,15,3,1,-0.30248969691093097,-10761.974133169522,0.4,0.0,2.0,2,0
pges,res/networks/cancer,cancer.xbif50005_,8,15,3,1,-0.30247368618227627,-10761.974133169539,0.4,0.0,2.0,3,0
phc,res/networks/cancer,cancer.xbif50005_,8,15,3,1,-0.30248969691093097,-10761.974133169522,0.4,0.0,2.0,2,0
pfhcbes,res/networks/cancer,cancer.xbif50005_,8,15,5,1,-0.30247368618227627,-10761.974133169539,0.4,0.0,2.0,2,0
pges,res/networks/cancer,cancer.xbif50005_,8,15,5,1,-0.30247368618227627,-10761.974133169539,0.4,0.0,2.0,3,0
phc,res/networks/cancer,cancer.xbif50005_,8,15,5,1,-0.30247368618227627,-10761.974133169539,0.4,0.0,2.0,2,0
pfhcbes,res/networks/cancer,cancer.xbif50005_,8,15,7,1,-0.30247368618227627,-10761.974133169539,0.4,0.0,2.0,2,0
pges,res/networks/cancer,cancer.xbif50005_,8,15,7,1,-0.30247368618227627,-10761.974133169539,0.4,0.0,2.0,2,0
phc,res/networks/cancer,cancer.xbif50005_,8,15,7,1,-0.30247368618227627,-10761.974133169539,0.4,0.0,2.0,2,0
pfhcbes,res/networks/cancer,cancer.xbif50005_,8,15,11,1,-0.30247368618227627,-10761.974133169539,0.4,0.0,2.0,2,0
pges,res/networks/cancer,cancer.xbif50005_,8,15,11,1,-0.30247368618227627,-10761.974133169539,0.4,0.0,2.0,3,0
phc,res/networks/cancer,cancer.xbif50005_,8,15,11,1,-0.30247368618227627,-10761.974133169539,0.4,0.0,2.0,2,0
pfhcbes,res/networks/cancer,cancer.xbif50005_,8,15,13,1,-0.30247368618227627,-10761.974133169539,0.4,0.0,2.0,2,0
pges,res/networks/cancer,cancer.xbif50005_,8,15,13,1,-0.30247368618227627,-10761.974133169539,0.4,0.0,2.0,2,0
phc,res/networks/cancer,cancer.xbif50005_,8,15,13,1,-0.30247368618227627,-10761.974133169539,0.4,0.0,2.0,2,0
pfhcbes,res/networks/cancer,cancer.xbif50005_,8,15,17,1,-0.30247368618227627,-10761.974133169539,0.4,0.0,2.0,2,0
pges,res/networks/cancer,cancer.xbif50005_,8,15,17,1,-0.30247368618227627,-10761.974133169539,0.4,0.0,2.0,3,0
phc,res/networks/cancer,cancer.xbif50005_,8,15,17,1,-0.30247368618227627,-10761.974133169539,0.4,0.0,2.0,2,0
pfhcbes,res/networks/cancer,cancer.xbif50005_,8,15,19,1,-0.30247368618227627,-10761.974133169539,0.4,0.0,2.0,3,0
pges,res/networks/cancer,cancer.xbif50005_,8,15,19,1,-0.30247368618227627,-10761.974133169539,0.4,0.0,2.0,3,0
phc,res/networks/cancer,cancer.xbif50005_,8,15,19,1,-0.30247368618227627,-10761.974133169539,0.4,0.0,2.0,3,0
pfhcbes,res/networks/cancer,cancer.xbif50005_,8,15,23,1,-0.30248969691093097,-10761.974133169522,0.4,0.0,2.0,2,0
pges,res/networks/cancer,cancer.xbif50005_,8,15,23,1,-0.30247368618227627,-10761.974133169539,0.4,0.0,2.0,2,0
phc,res/networks/cancer,cancer.xbif50005_,8,15,23,1,-0.30248969691093097,-10761.974133169522,0.4,0.0,2.0,2,0
pfhcbes,res/networks/cancer,cancer.xbif50005_,8,15,29,1,-0.30247368618227627,-10761.974133169539,0.4,0.0,2.0,2,0
pges,res/networks/cancer,cancer.xbif50005_,8,15,29,1,-0.30247368618227627,-10761.974133169539,0.4,0.0,2.0,2,0
phc,res/networks/cancer,cancer.xbif50005_,8,15,29,1,-0.30247368618227627,-10761.974133169539,0.4,0.0,2.0,2,0
ges,res/networks/cancer,cancer.xbif50006_,0,5,-1,2,-0.42427858027531834,-10518.411411473046,0.8,0.0,4.0,0,0
hc,res/networks/cancer,cancer.xbif50006_,1,5,-1,2,-0.42427858027531834,-10518.411411473038,0.8,0.0,4.0,2,0
pfhcbes,res/networks/cancer,cancer.xbif50006_,1,5,2,2,-0.3248116464613658,-10518.41141147304,0.8,0.0,4.0,2,0
pges,res/networks/cancer,cancer.xbif50006_,1,5,2,2,-0.4227239142876805,-10518.411411473044,0.8,0.0,4.0,2,0
phc,res/networks/cancer,cancer.xbif50006_,1,5,2,2,-0.3248116464613658,-10518.41141147304,0.8,0.0,4.0,2,0
pfhcbes,res/networks/cancer,cancer.xbif50006_,1,5,3,2,-0.3248116464613658,-10518.41141147304,0.8,0.0,4.0,2,0
pges,res/networks/cancer,cancer.xbif50006_,1,5,3,2,-0.4227239142876805,-10518.411411473044,0.8,0.0,4.0,2,0
phc,res/networks/cancer,cancer.xbif50006_,1,5,3,2,-0.3248116464613658,-10518.41141147304,0.8,0.0,4.0,2,0
pfhcbes,res/networks/cancer,cancer.xbif50006_,1,5,5,2,-0.3248116464613658,-10518.41141147304,0.8,0.0,4.0,2,0
pges,res/networks/cancer,cancer.xbif50006_,1,5,5,2,-0.4227239142876805,-10518.411411473044,0.8,0.0,4.0,2,0
phc,res/networks/cancer,cancer.xbif50006_,1,5,5,2,-0.3248116464613658,-10518.41141147304,0.8,0.0,4.0,2,0
pfhcbes,res/networks/cancer,cancer.xbif50006_,1,5,7,2,-0.4260848793139619,-10518.411411473038,0.8,0.0,4.0,2,0
pges,res/networks/cancer,cancer.xbif50006_,1,5,7,2,-0.4227239142876805,-10518.411411473044,0.8,0.0,4.0,2,0
phc,res/networks/cancer,cancer.xbif50006_,1,5,7,2,-0.4260848793139619,-10518.411411473038,0.8,0.0,4.0,2,0
pfhcbes,res/networks/cancer,cancer.xbif50006_,1,5,11,2,-0.4260848793139619,-10518.411411473038,0.8,0.0,4.0,2,0
pges,res/networks/cancer,cancer.xbif50006_,1,5,11,2,-0.4227239142876805,-10518.411411473044,0.8,0.0,4.0,2,0
phc,res/networks/cancer,cancer.xbif50006_,1,5,11,2,-0.4260848793139619,-10518.411411473038,0.8,0.0,4.0,2,0
pfhcbes,res/networks/cancer,cancer.xbif50006_,1,5,13,2,-0.4260848793139619,-10518.411411473038,0.8,0.0,4.0,2,0
pges,res/networks/cancer,cancer.xbif50006_,1,5,13,2,-0.4227239142876805,-10518.411411473044,0.8,0.0,4.0,2,0
phc,res/networks/cancer,cancer.xbif50006_,1,5,13,2,-0.4260848793139619,-10518.411411473038,0.8,0.0,4.0,2,0
pfhcbes,res/networks/cancer,cancer.xbif50006_,1,5,17,2,-0.3248116464613658,-10518.41141147304,0.8,0.0,4.0,2,0
pges,res/networks/cancer,cancer.xbif50006_,1,5,17,2,-0.4227239142876805,-10518.411411473044,0.8,0.0,4.0,2,0
phc,res/networks/cancer,cancer.xbif50006_,1,5,17,2,-0.3248116464613658,-10518.41141147304,0.8,0.0,4.0,2,0
pfhcbes,res/networks/cancer,cancer.xbif50006_,1,5,19,2,-0.4260848793139619,-10518.411411473038,0.8,0.0,4.0,2,0
pges,res/networks/cancer,cancer.xbif50006_,1,5,19,2,-0.4227239142876805,-10518.411411473044,0.8,0.0,4.0,2,0
phc,res/networks/cancer,cancer.xbif50006_,1,5,19,2,-0.4260848793139619,-10518.411411473038,0.8,0.0,4.0,2,0
pfhcbes,res/networks/cancer,cancer.xbif50006_,1,5,23,2,-0.4260848793139619,-10518.411411473038,0.8,0.0,4.0,2,0
pges,res/networks/cancer,cancer.xbif50006_,1,5,23,2,-0.4227239142876805,-10518.411411473044,0.8,0.0,4.0,2,0
phc,res/networks/cancer,cancer.xbif50006_,1,5,23,2,-0.4260848793139619,-10518.411411473038,0.8,0.0,4.0,2,0
pfhcbes,res/networks/cancer,cancer.xbif50006_,1,5,29,2,-0.3248116464613658,-10518.41141147304,0.8,0.0,4.0,2,0
pges,res/networks/cancer,cancer.xbif50006_,1,5,29,2,-0.4227239142876805,-10518.411411473044,0.8,0.0,4.0,2,0
phc,res/networks/cancer,cancer.xbif50006_,1,5,29,2,-0.3248116464613658,-10518.41141147304,0.8,0.0,4.0,2,0
pfhcbes,res/networks/cancer,cancer.xbif50006_,2,5,2,2,-0.3054197965280219,-10518.411411473038,0.8,0.0,4.0,2,0
pges,res/networks/cancer,cancer.xbif50006_,2,5,2,2,-0.4227239142876805,-10518.411411473044,0.8,0.0,4.0,2,0
phc,res/networks/cancer,cancer.xbif50006_,2,5,2,2,-0.3054197965280219,-10518.411411473038,0.8,0.0,4.0,2,0
pfhcbes,res/networks/cancer,cancer.xbif50006_,2,5,3,2,-0.3248116464613658,-10518.411411473038,0.8,0.0,4.0,2,0
pges,res/networks/cancer,cancer.xbif50006_,2,5,3,2,-0.4227239142876805,-10518.411411473044,0.8,0.0,4.0,2,0
phc,res/networks/cancer,cancer.xbif50006_,2,5,3,2,-0.3248116464613658,-10518.411411473038,0.8,0.0,4.0,2,0
pfhcbes,res/networks/cancer,cancer.xbif50006_,2,5,5,2,-0.30249128132878733,-10518.411411473044,0.8,0.0,4.0,2,0
pges,res/networks/cancer,cancer.xbif50006_,2,5,5,2,-0.4227239142876805,-10518.411411473044,0.8,0.0,4.0,2,0
phc,res/networks/cancer,cancer.xbif50006_,2,5,5,2,-0.30249128132878733,-10518.411411473044,0.8,0.0,4.0,2,0
pfhcbes,res/networks/cancer,cancer.xbif50006_,2,5,7,2,-0.30249128132878733,-10518.411411473044,0.8,0.0,4.0,2,0
pges,res/networks/cancer,cancer.xbif50006_,2,5,7,2,-0.4227239142876805,-10518.411411473044,0.8,0.0,4.0,2,0
phc,res/networks/cancer,cancer.xbif50006_,2,5,7,2,-0.30249128132878733,-10518.411411473044,0.8,0.0,4.0,2,0
pfhcbes,res/networks/cancer,cancer.xbif50006_,2,5,11,2,-0.30249128132878733,-10518.411411473044,0.8,0.0,4.0,2,0
pges,res/networks/cancer,cancer.xbif50006_,2,5,11,2,-0.4227239142876805,-10518.411411473044,0.8,0.0,4.0,2,0
phc,res/networks/cancer,cancer.xbif50006_,2,5,11,2,-0.30249128132878733,-10518.411411473044,0.8,0.0,4.0,2,0
pfhcbes,res/networks/cancer,cancer.xbif50006_,2,5,13,2,-0.30249128132878733,-10518.411411473044,0.8,0.0,4.0,2,0
pges,res/networks/cancer,cancer.xbif50006_,2,5,13,2,-0.4227239142876805,-10518.411411473044,0.8,0.0,4.0,2,0
phc,res/networks/cancer,cancer.xbif50006_,2,5,13,2,-0.30249128132878733,-10518.411411473044,0.8,0.0,4.0,2,0
pfhcbes,res/networks/cancer,cancer.xbif50006_,2,5,17,2,-0.3248116464613658,-10518.411411473038,0.8,0.0,4.0,2,0
pges,res/networks/cancer,cancer.xbif50006_,2,5,17,2,-0.4227239142876805,-10518.411411473044,0.8,0.0,4.0,2,0
phc,res/networks/cancer,cancer.xbif50006_,2,5,17,2,-0.3248116464613658,-10518.411411473038,0.8,0.0,4.0,2,0
pfhcbes,res/networks/cancer,cancer.xbif50006_,2,5,19,2,-0.4260848793139619,-10518.411411473038,0.8,0.0,4.0,2,0
pges,res/networks/cancer,cancer.xbif50006_,2,5,19,2,-0.4227239142876805,-10518.411411473044,0.8,0.0,4.0,2,0
phc,res/networks/cancer,cancer.xbif50006_,2,5,19,2,-0.4260848793139619,-10518.411411473038,0.8,0.0,4.0,2,0
pfhcbes,res/networks/cancer,cancer.xbif50006_,2,5,23,2,-0.3248116464613658,-10518.411411473038,0.8,0.0,4.0,2,0
pges,res/networks/cancer,cancer.xbif50006_,2,5,23,2,-0.4227239142876805,-10518.411411473044,0.8,0.0,4.0,2,0
phc,res/networks/cancer,cancer.xbif50006_,2,5,23,2,-0.3248116464613658,-10518.411411473038,0.8,0.0,4.0,2,0
pfhcbes,res/networks/cancer,cancer.xbif50006_,2,5,29,2,-0.30249128132878733,-10518.411411473044,0.8,0.0,4.0,2,0
pges,res/networks/cancer,cancer.xbif50006_,2,5,29,2,-0.4227239142876805,-10518.411411473044,0.8,0.0,4.0,2,0
phc,res/networks/cancer,cancer.xbif50006_,2,5,29,2,-0.30249128132878733,-10518.411411473044,0.8,0.0,4.0,2,0
pfhcbes,res/networks/cancer,cancer.xbif50006_,4,5,2,2,-0.3054197965280219,-10518.411411473038,0.8,0.0,4.0,2,0
pges,res/networks/cancer,cancer.xbif50006_,4,5,2,2,-0.4227239142876805,-10518.411411473044,0.8,0.0,4.0,2,0
phc,res/networks/cancer,cancer.xbif50006_,4,5,2,2,-0.3054197965280219,-10518.411411473038,0.8,0.0,4.0,2,0
pfhcbes,res/networks/cancer,cancer.xbif50006_,4,5,3,2,-0.3054197965280219,-10518.411411473038,0.8,0.0,4.0,2,0
pges,res/networks/cancer,cancer.xbif50006_,4,5,3,2,-0.4227239142876805,-10518.411411473044,0.8,0.0,4.0,2,0
phc,res/networks/cancer,cancer.xbif50006_,4,5,3,2,-0.3054197965280219,-10518.411411473038,0.8,0.0,4.0,2,0
pfhcbes,res/networks/cancer,cancer.xbif50006_,4,5,5,2,-0.4251791093414229,-10518.411411473044,0.8,0.0,4.0,2,0
pges,res/networks/cancer,cancer.xbif50006_,4,5,5,2,-0.4227239142876805,-10518.411411473044,0.8,0.0,4.0,2,0
phc,res/networks/cancer,cancer.xbif50006_,4,5,5,2,-0.4251791093414229,-10518.411411473044,0.8,0.0,4.0,2,0
pfhcbes,res/networks/cancer,cancer.xbif50006_,4,5,7,2,-0.30249128132878733,-10518.411411473044,0.8,0.0,4.0,2,0
pges,res/networks/cancer,cancer.xbif50006_,4,5,7,2,-0.4227239142876805,-10518.411411473044,0.8,0.0,4.0,2,0
phc,res/networks/cancer,cancer.xbif50006_,4,5,7,2,-0.30249128132878733,-10518.411411473044,0.8,0.0,4.0,2,0
pfhcbes,res/networks/cancer,cancer.xbif50006_,4,5,11,2,-0.3054197965280219,-10518.411411473038,0.8,0.0,4.0,2,0
pges,res/networks/cancer,cancer.xbif50006_,4,5,11,2,-0.4227239142876805,-10518.411411473044,0.8,0.0,4.0,2,0
phc,res/networks/cancer,cancer.xbif50006_,4,5,11,2,-0.3054197965280219,-10518.411411473038,0.8,0.0,4.0,2,0
pfhcbes,res/networks/cancer,cancer.xbif50006_,4,5,13,2,-0.30249128132878733,-10518.411411473044,0.8,0.0,4.0,2,0
pges,res/networks/cancer,cancer.xbif50006_,4,5,13,2,-0.4227239142876805,-10518.411411473044,0.8,0.0,4.0,2,0
phc,res/networks/cancer,cancer.xbif50006_,4,5,13,2,-0.30249128132878733,-10518.411411473044,0.8,0.0,4.0,2,0
pfhcbes,res/networks/cancer,cancer.xbif50006_,4,5,17,2,-0.3054197965280219,-10518.411411473038,0.8,0.0,4.0,2,0
pges,res/networks/cancer,cancer.xbif50006_,4,5,17,2,-0.4227239142876805,-10518.411411473044,0.8,0.0,4.0,2,0
phc,res/networks/cancer,cancer.xbif50006_,4,5,17,2,-0.3054197965280219,-10518.411411473038,0.8,0.0,4.0,2,0
pfhcbes,res/networks/cancer,cancer.xbif50006_,4,5,19,2,-0.4260848793139619,-10518.411411473038,0.8,0.0,4.0,2,0
pges,res/networks/cancer,cancer.xbif50006_,4,5,19,2,-0.4227239142876805,-10518.411411473044,0.8,0.0,4.0,2,0
phc,res/networks/cancer,cancer.xbif50006_,4,5,19,2,-0.4260848793139619,-10518.411411473038,0.8,0.0,4.0,2,0
pfhcbes,res/networks/cancer,cancer.xbif50006_,4,5,23,2,-0.426084879313962,-10518.411411473038,0.8,0.0,4.0,2,0
pges,res/networks/cancer,cancer.xbif50006_,4,5,23,2,-0.4227239142876805,-10518.411411473044,0.8,0.0,4.0,2,0
phc,res/networks/cancer,cancer.xbif50006_,4,5,23,2,-0.426084879313962,-10518.411411473038,0.8,0.0,4.0,2,0
pfhcbes,res/networks/cancer,cancer.xbif50006_,4,5,29,2,-0.30249128132878733,-10518.411411473044,0.8,0.0,4.0,2,0
pges,res/networks/cancer,cancer.xbif50006_,4,5,29,2,-0.4227239142876805,-10518.411411473044,0.8,0.0,4.0,2,0
phc,res/networks/cancer,cancer.xbif50006_,4,5,29,2,-0.30249128132878733,-10518.411411473044,0.8,0.0,4.0,2,0
pfhcbes,res/networks/cancer,cancer.xbif50006_,6,5,2,2,-0.3054197965280219,-10518.411411473038,0.8,0.0,4.0,2,0
pges,res/networks/cancer,cancer.xbif50006_,6,5,2,2,-0.4227239142876805,-10518.411411473044,0.8,0.0,4.0,2,0
phc,res/networks/cancer,cancer.xbif50006_,6,5,2,2,-0.3054197965280219,-10518.411411473038,0.8,0.0,4.0,2,0
pfhcbes,res/networks/cancer,cancer.xbif50006_,6,5,3,2,-0.3054197965280219,-10518.411411473038,0.8,0.0,4.0,2,0
pges,res/networks/cancer,cancer.xbif50006_,6,5,3,2,-0.4227239142876805,-10518.411411473044,0.8,0.0,4.0,2,0
phc,res/networks/cancer,cancer.xbif50006_,6,5,3,2,-0.3054197965280219,-10518.411411473038,0.8,0.0,4.0,2,0
pfhcbes,res/networks/cancer,cancer.xbif50006_,6,5,5,2,-0.30249128132878733,-10518.411411473044,0.8,0.0,4.0,2,0
pges,res/networks/cancer,cancer.xbif50006_,6,5,5,2,-0.4227239142876805,-10518.411411473044,0.8,0.0,4.0,2,0
phc,res/networks/cancer,cancer.xbif50006_,6,5,5,2,-0.30249128132878733,-10518.411411473044,0.8,0.0,4.0,2,0
pfhcbes,res/networks/cancer,cancer.xbif50006_,6,5,7,2,-0.30249128132878733,-10518.411411473044,0.8,0.0,4.0,2,0
pges,res/networks/cancer,cancer.xbif50006_,6,5,7,2,-0.4227239142876805,-10518.411411473044,0.8,0.0,4.0,2,0
phc,res/networks/cancer,cancer.xbif50006_,6,5,7,2,-0.30249128132878733,-10518.411411473044,0.8,0.0,4.0,2,0
pfhcbes,res/networks/cancer,cancer.xbif50006_,6,5,11,2,-0.3054197965280219,-10518.411411473038,0.8,0.0,4.0,2,0
pges,res/networks/cancer,cancer.xbif50006_,6,5,11,2,-0.4227239142876805,-10518.411411473044,0.8,0.0,4.0,2,0
phc,res/networks/cancer,cancer.xbif50006_,6,5,11,2,-0.3054197965280219,-10518.411411473038,0.8,0.0,4.0,2,0
pfhcbes,res/networks/cancer,cancer.xbif50006_,6,5,13,2,-0.30249128132878733,-10518.411411473044,0.8,0.0,4.0,2,0
pges,res/networks/cancer,cancer.xbif50006_,6,5,13,2,-0.4227239142876805,-10518.411411473044,0.8,0.0,4.0,2,0
phc,res/networks/cancer,cancer.xbif50006_,6,5,13,2,-0.30249128132878733,-10518.411411473044,0.8,0.0,4.0,2,0
pfhcbes,res/networks/cancer,cancer.xbif50006_,6,5,17,2,-0.30249128132878733,-10518.411411473044,0.8,0.0,4.0,2,0
pges,res/networks/cancer,cancer.xbif50006_,6,5,17,2,-0.4227239142876805,-10518.411411473044,0.8,0.0,4.0,2,0
phc,res/networks/cancer,cancer.xbif50006_,6,5,17,2,-0.30249128132878733,-10518.411411473044,0.8,0.0,4.0,2,0
pfhcbes,res/networks/cancer,cancer.xbif50006_,6,5,19,2,-0.3248116464613658,-10518.411411473038,0.8,0.0,4.0,2,0
pges,res/networks/cancer,cancer.xbif50006_,6,5,19,2,-0.4227239142876805,-10518.411411473044,0.8,0.0,4.0,2,0
phc,res/networks/cancer,cancer.xbif50006_,6,5,19,2,-0.3248116464613658,-10518.411411473038,0.8,0.0,4.0,2,0
pfhcbes,res/networks/cancer,cancer.xbif50006_,6,5,23,2,-0.426084879313962,-10518.411411473038,0.8,0.0,4.0,2,0
pges,res/networks/cancer,cancer.xbif50006_,6,5,23,2,-0.4227239142876805,-10518.411411473044,0.8,0.0,4.0,2,0
phc,res/networks/cancer,cancer.xbif50006_,6,5,23,2,-0.426084879313962,-10518.411411473038,0.8,0.0,4.0,2,0
pfhcbes,res/networks/cancer,cancer.xbif50006_,6,5,29,2,-0.30249128132878733,-10518.411411473044,0.8,0.0,4.0,2,0
pges,res/networks/cancer,cancer.xbif50006_,6,5,29,2,-0.4227239142876805,-10518.411411473044,0.8,0.0,4.0,2,0
phc,res/networks/cancer,cancer.xbif50006_,6,5,29,2,-0.30249128132878733,-10518.411411473044,0.8,0.0,4.0,2,0
pfhcbes,res/networks/cancer,cancer.xbif50006_,8,5,2,2,-0.3054197965280219,-10518.411411473038,0.8,0.0,4.0,2,0
pges,res/networks/cancer,cancer.xbif50006_,8,5,2,2,-0.4227239142876805,-10518.411411473044,0.8,0.0,4.0,2,0
phc,res/networks/cancer,cancer.xbif50006_,8,5,2,2,-0.3054197965280219,-10518.411411473038,0.8,0.0,4.0,2,0
pfhcbes,res/networks/cancer,cancer.xbif50006_,8,5,3,2,-0.3054197965280219,-10518.411411473038,0.8,0.0,4.0,2,0
pges,res/networks/cancer,cancer.xbif50006_,8,5,3,2,-0.4227239142876805,-10518.411411473044,0.8,0.0,4.0,2,0
phc,res/networks/cancer,cancer.xbif50006_,8,5,3,2,-0.3054197965280219,-10518.411411473038,0.8,0.0,4.0,2,0
pfhcbes,res/networks/cancer,cancer.xbif50006_,8,5,5,2,-0.30249128132878733,-10518.411411473044,0.8,0.0,4.0,2,0
pges,res/networks/cancer,cancer.xbif50006_,8,5,5,2,-0.4227239142876805,-10518.411411473044,0.8,0.0,4.0,2,0
