algorithm,network,bbdd,threads,pges_threads,interleaving,seed,SHD,loglike,bdeu,deltaMM,deltaMM+,deltaMM-,iterations,time(s)
pges-jc,hailfinder,hailfinder.xbif50005_,16,16,15,-1,35,-1.1167857588278607,-252427.30810908886,70.0,12.0,58.0,4,1.626
pges-jc,hailfinder,hailfinder.xbif50005_,16,16,5,-1,34,-1.1088102532532074,-252672.1585882114,68.0,12.0,56.0,8,2.16
pges-jc,hailfinder,hailfinder.xbif50005_,2,2,10,-1,38,-1.1235379480530328,-252476.80711910484,76.0,16.0,60.0,7,3.574
pges-jc,hailfinder,hailfinder.xbif50005_,2,2,15,-1,38,-1.1015914920230458,-252476.80711910484,76.0,16.0,60.0,5,3.202
pges-jc,hailfinder,hailfinder.xbif50005_,2,2,5,-1,39,-1.1040751091321177,-252729.68147600273,78.0,16.0,62.0,11,3.922
pges-jc,hailfinder,hailfinder.xbif50005_,4,4,10,-1,31,-1.0909033728741326,-252334.00546496717,62.0,12.0,50.0,7,1.68
pges-jc,hailfinder,hailfinder.xbif50005_,4,4,15,-1,31,-1.0693282213297457,-252334.00546496717,62.0,12.0,50.0,6,1.897
pges-jc,hailfinder,hailfinder.xbif50005_,4,4,5,-1,44,-1.1425511683937275,-252550.91863293492,90.0,24.0,66.0,9,1.492
pges-jc,hailfinder,hailfinder.xbif50005_,8,8,10,-1,35,-1.1164740359399976,-252359.0733722624,70.0,16.0,54.0,7,1.787
pges-jc,hailfinder,hailfinder.xbif50005_,8,8,15,-1,32,-1.087057545730288,-252288.9071999766,64.0,12.0,52.0,4,1.453
pges-jc,hailfinder,hailfinder.xbif50005_,8,8,5,-1,39,-1.0800462458713265,-252695.44354484626,78.0,20.0,58.0,7,1.718
pges-jc,hailfinder,hailfinder.xbif50006_,16,16,10,-1,35,-1.0731975269431107,-252896.86729938193,70.0,14.0,56.0,5,2.111
pges-jc,hailfinder,hailfinder.xbif50006_,16,16,15,-1,40,-1.1008146215700099,-252458.38832583223,80.0,18.0,62.0,4,2.167
pges-jc,hailfinder,hailfinder.xbif50006_,16,16,5,-1,43,-1.0913197233277077,-252895.28239675958,86.0,22.0,64.0,6,2.074
pges-jc,hailfinder,hailfinder.xbif50006_,2,2,10,-1,39,-1.1005541022984238,-252502.79314263412,78.0,18.0,60.0,7,3.655
pges-jc,hailfinder,hailfinder.xbif50006_,2,2,15,-1,37,-1.097548325827803,-252501.4697767961,74.0,16.0,58.0,6,3.566
pges-jc,hailfinder,hailfinder.xbif50006_,2,2,5,-1,43,-1.0776441799260337,-252658.88421219034,86.0,22.0,64.0,13,4.251
pges-jc,hailfinder,hailfinder.xbif50006_,4,4,10,-1,41,-1.1005508173727772,-252573.87206308404,84.0,22.0,62.0,6,1.572
pges-jc,hailfinder,hailfinder.xbif50006_,4,4,15,-1,34,-1.1011805998553053,-252501.8244239523,68.0,12.0,56.0,5,1.372
pges-jc,hailfinder,hailfinder.xbif50006_,4,4,5,-1,39,-1.103026316153024,-252791.62198055736,78.0,16.0,62.0,9,1.955
pges-jc,hailfinder,hailfinder.xbif50006_,8,8,10,-1,36,-1.0798968040095895,-252522.37077152304,72.0,14.0,58.0,5,1.465
pges-jc,hailfinder,hailfinder.xbif50006_,8,8,15,-1,37,-1.0622163087510461,-252448.22795093703,74.0,16.0,58.0,4,1.489
pges-jc,hailfinder,hailfinder.xbif50006_,8,8,5,-1,35,-1.0887924443521153,-252578.3179111759,70.0,14.0,56.0,7,1.918
pges-jc,hailfinder,hailfinder.xbif50007_,16,16,10,-1,28,-1.1092176471653967,-251910.18005927798,56.0,8.0,48.0,5,1.875
pges-jc,hailfinder,hailfinder.xbif50007_,16,16,15,-1,34,-1.0938516465348218,-251845.0913477825,68.0,10.0,58.0,6,2.063
pges-jc,hailfinder,hailfinder.xbif50007_,16,16,5,-1,32,-1.103482894948082,-251987.08149765505,64.0,12.0,52.0,8,2.21
pges-jc,hailfinder,hailfinder.xbif50007_,2,2,10,-1,30,-1.1057389044329595,-251889.75222310607,60.0,8.0,52.0,7,3.604
pges-jc,hailfinder,hailfinder.xbif50007_,2,2,15,-1,32,-1.0993118023244377,-251966.23906269573,64.0,12.0,52.0,6,3.672
pges-jc,hailfinder,hailfinder.xbif50007_,2,2,5,-1,33,-1.0998784251959004,-252012.10616588898,66.0,12.0,54.0,11,4.245
pges-jc,hailfinder,hailfinder.xbif50007_,4,4,10,-1,34,-1.1158368308784163,-252000.9190536098,68.0,14.0,54.0,6,1.404
pges-jc,hailfinder,hailfinder.xbif50007_,4,4,15,-1,29,-1.111362162592035,-251904.52351650767,58.0,8.0,50.0,6,1.728
pges-jc,hailfinder,hailfinder.xbif50007_,4,4,5,-1,33,-1.119847938307385,-251966.1539808536,66.0,12.0,54.0,9,1.537
pges-jc,hailfinder,hailfinder.xbif50007_,8,8,10,-1,32,-1.1191067565872628,-251869.06529225782,64.0,10.0,54.0,5,1.592
pges-jc,hailfinder,hailfinder.xbif50007_,8,8,15,-1,32,-1.098180835613856,-251876.7506950078,64.0,12.0,52.0,5,1.714
pges-jc,hailfinder,hailfinder.xbif50007_,8,8,5,-1,32,-1.0991741838712221,-251929.13036586734,64.0,12.0,52.0,8,1.687
pges-jc,hailfinder,hailfinder.xbif50008_,16,16,10,-1,31,-1.06788302939325,-252208.72532872154,62.0,10.0,52.0,5,2.081
pges-jc,hailfinder,hailfinder.xbif50008_,16,16,15,-1,34,-1.109227914962309,-252015.08171314068,68.0,10.0,58.0,4,2.133
pges-jc,hailfinder,hailfinder.xbif50008_,16,16,5,-1,33,-1.0735187651333888,-252293.0760431103,66.0,10.0,56.0,8,2.385
pges-jc,hailfinder,hailfinder.xbif50008_,2,2,10,-1,32,-1.1169818092439605,-252057.12105828937,64.0,10.0,54.0,7,3.64
pges-jc,hailfinder,hailfinder.xbif50008_,2,2,15,-1,32,-1.1169818092439605,-252057.12105828937,64.0,10.0,54.0,6,3.212
pges-jc,hailfinder,hailfinder.xbif50008_,2,2,5,-1,34,-1.1160814491604079,-252082.85780003035,68.0,10.0,58.0,11,4.152
pges-jc,hailfinder,hailfinder.xbif50008_,4,4,10,-1,28,-1.0630675548799273,-251984.5341262641,56.0,6.0,50.0,7,1.556
pges-jc,hailfinder,hailfinder.xbif50008_,4,4,15,-1,32,-1.1189101132000814,-252057.12105828937,64.0,10.0,54.0,5,1.494
pges-jc,hailfinder,hailfinder.xbif50008_,4,4,5,-1,28,-1.1015715637245929,-252006.27910242253,56.0,6.0,50.0,10,1.465
pges-jc,hailfinder,hailfinder.xbif50008_,8,8,10,-1,28,-1.0630675548799273,-251984.5341262641,56.0,6.0,50.0,7,1.814
pges-jc,hailfinder,hailfinder.xbif50008_,8,8,15,-1,28,-1.0630675548799273,-251984.5341262641,56.0,6.0,50.0,5,1.451
pges-jc,hailfinder,hailfinder.xbif50008_,8,8,5,-1,33,-1.0817973612821243,-252447.87768536265,66.0,10.0,56.0,9,2.29
pges-jc,hailfinder,hailfinder.xbif50009_,16,16,10,-1,37,-1.066346472368158,-251938.60294278513,76.0,18.0,58.0,5,1.784
pges-jc,hailfinder,hailfinder.xbif50009_,16,16,15,-1,35,-1.10529186851605,-251846.9374694948,70.0,14.0,56.0,4,1.741
pges-jc,hailfinder,hailfinder.xbif50009_,16,16,5,-1,34,-1.0540333182205175,-251985.39944024818,68.0,14.0,54.0,6,1.895
pges-jc,hailfinder,hailfinder.xbif50009_,2,2,10,-1,43,-1.0689969225042384,-251956.8030410378,92.0,28.0,64.0,8,3.685
pges-jc,hailfinder,hailfinder.xbif50009_,2,2,15,-1,36,-1.0953301515023344,-251895.1030265072,72.0,18.0,54.0,6,3.402
pges-jc,hailfinder,hailfinder.xbif50009_,2,2,5,-1,39,-1.0860404304142734,-251922.05799674857,80.0,22.0,58.0,12,4.062
pges-jc,hailfinder,hailfinder.xbif50009_,4,4,10,-1,36,-1.0901466981156895,-251874.25847082425,72.0,18.0,54.0,7,1.657
pges-jc,hailfinder,hailfinder.xbif50009_,4,4,15,-1,35,-1.0929030803746318,-251794.50200724514,70.0,16.0,54.0,6,1.417
pges-jc,hailfinder,hailfinder.xbif50009_,4,4,5,-1,35,-1.0981646552405153,-251976.83280178785,70.0,14.0,56.0,9,1.629
pges-jc,hailfinder,hailfinder.xbif50009_,8,8,10,-1,36,-1.0262985789814982,-251874.25847082425,72.0,18.0,54.0,6,1.65
pges-jc,hailfinder,hailfinder.xbif50009_,8,8,15,-1,32,-0.999850888321273,-251783.92869489174,64.0,14.0,50.0,5,1.557
pges-jc,hailfinder,hailfinder.xbif50009_,8,8,5,-1,35,-1.0934183028658437,-251920.6889371992,70.0,14.0,56.0,8,1.826
pges-jc,hailfinder,hailfinder.xbif_,16,16,10,-1,32,-1.07129624949918,-252281.75468593015,64.0,10.0,54.0,6,2.2
pges-jc,hailfinder,hailfinder.xbif_,16,16,15,-1,34,-1.0739454392781673,-252125.07865029166,68.0,10.0,58.0,5,1.942
pges-jc,hailfinder,hailfinder.xbif_,16,16,5,-1,47,-1.0880587284738603,-252607.2350715828,96.0,30.0,66.0,6,1.906
pges-jc,hailfinder,hailfinder.xbif_,2,2,10,-1,37,-1.1202694565033595,-252229.54816937327,74.0,14.0,60.0,7,2.249
pges-jc,hailfinder,hailfinder.xbif_,2,2,15,-1,37,-1.079876338252744,-252194.9653729254,74.0,14.0,60.0,7,4.034
pges-jc,hailfinder,hailfinder.xbif_,2,2,5,-1,38,-1.100806617582444,-252463.10498584624,76.0,14.0,62.0,11,2.536
pges-jc,hailfinder,hailfinder.xbif_,4,4,10,-1,31,-1.1126840408715621,-252144.7640498801,62.0,10.0,52.0,7,2.16
pges-jc,hailfinder,hailfinder.xbif_,4,4,15,-1,35,-1.0752931853370533,-252131.41555348734,70.0,12.0,58.0,6,1.922
pges-jc,hailfinder,hailfinder.xbif_,4,4,5,-1,37,-1.0956526799497754,-252198.13014305616,74.0,18.0,56.0,10,1.867
pges-jc,hailfinder,hailfinder.xbif_,8,8,10,-1,38,-1.038573365773335,-252357.4176438613,76.0,14.0,62.0,5,1.36
pges-jc,hailfinder,hailfinder.xbif_,8,8,15,-1,31,-1.011547724854512,-252144.7640498801,62.0,10.0,52.0,4,1.629
pges-jc,hailfinder,hailfinder.xbif_,8,8,5,-1,40,-1.0821138105253962,-252146.14144392544,80.0,16.0,64.0,9,2.084
pges-jc,hepar2,hepar2.xbif50001246_,16,16,10,-1,81,-0.4391512408197172,-165093.76413516674,268.0,0.0,268.0,5,1.935
pges-jc,hepar2,hepar2.xbif50001246_,16,16,15,-1,81,-0.43540019326122653,-165093.76413516674,268.0,0.0,268.0,4,1.697
pges-jc,hepar2,hepar2.xbif50001246_,16,16,5,-1,81,-0.4417355423123056,-165093.76413516674,268.0,0.0,268.0,6,1.844
pges-jc,hepar2,hepar2.xbif50001246_,2,2,10,-1,78,-0.43695368699744025,-165092.26968743076,262.0,0.0,262.0,8,2.454
pges-jc,hepar2,hepar2.xbif50001246_,2,2,15,-1,81,-0.43437662272113503,-165093.76413516674,268.0,0.0,268.0,6,2.35
pges-jc,hepar2,hepar2.xbif50001246_,2,2,5,-1,84,-0.4401979508065635,-165214.03394245834,276.0,2.0,274.0,13,3.558
pges-jc,hepar2,hepar2.xbif50001246_,4,4,10,-1,82,-0.43412623740020423,-165148.51124909808,274.0,4.0,270.0,7,1.869
pges-jc,hepar2,hepar2.xbif50001246_,4,4,15,-1,78,-0.43914400360343386,-165092.26968743076,262.0,0.0,262.0,6,1.584
pges-jc,hepar2,hepar2.xbif50001246_,4,4,5,-1,82,-0.48556821155135493,-165151.96522740045,276.0,4.0,272.0,9,2.13
pges-jc,hepar2,hepar2.xbif50001246_,8,8,10,-1,79,-0.43914554941023526,-165109.0171225941,266.0,0.0,266.0,6,1.927
pges-jc,hepar2,hepar2.xbif50001246_,8,8,15,-1,78,-0.4391456497350796,-165092.26968743076,262.0,0.0,262.0,5,1.719
pges-jc,hepar2,hepar2.xbif50001246_,8,8,5,-1,81,-0.43696092421372346,-165093.76413516674,268.0,0.0,268.0,7,1.969
pges-jc,hepar2,hepar2.xbif50001_,16,16,10,-1,71,-0.4380633632042788,-164588.20668578014,226.0,0.0,226.0,5,1.978
pges-jc,hepar2,hepar2.xbif50001_,16,16,15,-1,71,-0.43431066951414254,-164588.20668578014,226.0,0.0,226.0,5,2.045
pges-jc,hepar2,hepar2.xbif50001_,16,16,5,-1,77,-0.43662899527076404,-164607.92266573195,246.0,6.0,240.0,6,2.153
pges-jc,hepar2,hepar2.xbif50001_,2,2,10,-1,71,-0.43398622390576974,-164588.20668578014,226.0,0.0,226.0,7,3.837
pges-jc,hepar2,hepar2.xbif50001_,2,2,15,-1,71,-0.4380633632042788,-164588.20668578014,226.0,0.0,226.0,6,3.744
pges-jc,hepar2,hepar2.xbif50001_,2,2,5,-1,71,-0.43657052539835817,-164588.20668578014,226.0,0.0,226.0,11,4.426
pges-jc,hepar2,hepar2.xbif50001_,4,4,10,-1,71,-0.4380633632042788,-164588.20668578014,226.0,0.0,226.0,6,1.738
pges-jc,hepar2,hepar2.xbif50001_,4,4,15,-1,71,-0.4380633632042788,-164588.20668578014,226.0,0.0,226.0,5,2.143
pges-jc,hepar2,hepar2.xbif50001_,4,4,5,-1,71,-0.4406467009110685,-164588.20668578014,226.0,0.0,226.0,9,2.193
pges-jc,hepar2,hepar2.xbif50001_,8,8,10,-1,71,-0.4380633632042788,-164588.20668578014,226.0,0.0,226.0,5,1.585
pges-jc,hepar2,hepar2.xbif50001_,8,8,15,-1,71,-0.4380633632042788,-164588.20668578014,226.0,0.0,226.0,4,1.461
pges-jc,hepar2,hepar2.xbif50001_,8,8,5,-1,71,-0.4406467009110685,-164588.20668578014,226.0,0.0,226.0,7,2.287
pges-jc,hepar2,hepar2.xbif50002_,16,16,10,-1,76,-0.44445289709241753,-164497.88351495037,242.0,0.0,242.0,5,2.04
pges-jc,hepar2,hepar2.xbif50002_,16,16,15,-1,76,-0.44445289709241753,-164497.88351495037,242.0,0.0,242.0,5,1.986
pges-jc,hepar2,hepar2.xbif50002_,16,16,5,-1,75,-0.4762881679892884,-164490.34817216994,234.0,0.0,234.0,8,2.321
pges-jc,hepar2,hepar2.xbif50002_,2,2,10,-1,76,-0.44036884571201684,-164497.88351495037,242.0,0.0,242.0,7,3.839
pges-jc,hepar2,hepar2.xbif50002_,2,2,15,-1,76,-0.44036884571201684,-164497.88351495037,242.0,0.0,242.0,6,3.581
pges-jc,hepar2,hepar2.xbif50002_,2,2,5,-1,76,-0.4429531472046054,-164497.88351495037,242.0,0.0,242.0,11,4.26
pges-jc,hepar2,hepar2.xbif50002_,4,4,10,-1,76,-0.44445289709241753,-164497.88351495037,242.0,0.0,242.0,6,1.811
pges-jc,hepar2,hepar2.xbif50002_,4,4,15,-1,76,-0.44445289709241753,-164497.88351495037,242.0,0.0,242.0,5,1.869
pges-jc,hepar2,hepar2.xbif50002_,4,4,5,-1,76,-0.4429521834188066,-164497.88351495037,242.0,0.0,242.0,9,2.46
pges-jc,hepar2,hepar2.xbif50002_,8,8,10,-1,76,-0.44445289709241753,-164497.88351495037,242.0,0.0,242.0,5,1.938
pges-jc,hepar2,hepar2.xbif50002_,8,8,15,-1,76,-0.44445289709241753,-164497.88351495037,242.0,0.0,242.0,5,1.679
pges-jc,hepar2,hepar2.xbif50002_,8,8,5,-1,76,-0.4470371985850059,-164497.88351495037,242.0,0.0,242.0,7,1.973
pges-jc,hepar2,hepar2.xbif50003_,16,16,10,-1,80,-0.450818242476843,-164892.5227672258,268.0,0.0,268.0,5,2.138
pges-jc,hepar2,hepar2.xbif50003_,16,16,15,-1,80,-0.44706554878670673,-164892.5227672258,268.0,0.0,268.0,4,1.884
pges-jc,hepar2,hepar2.xbif50003_,16,16,5,-1,77,-0.45050277305494846,-164934.62381257187,264.0,0.0,264.0,7,2.285
pges-jc,hepar2,hepar2.xbif50003_,2,2,10,-1,81,-0.4508197882836443,-164913.49319054798,272.0,0.0,272.0,6,3.53
pges-jc,hepar2,hepar2.xbif50003_,2,2,15,-1,80,-0.450818242476843,-164892.5227672258,268.0,0.0,268.0,5,2.878
pges-jc,hepar2,hepar2.xbif50003_,2,2,5,-1,83,-0.449311508903219,-164960.46723248495,276.0,0.0,276.0,12,4.188
pges-jc,hepar2,hepar2.xbif50003_,4,4,10,-1,80,-0.450818242476843,-164892.5227672258,268.0,0.0,268.0,5,1.372
pges-jc,hepar2,hepar2.xbif50003_,4,4,15,-1,80,-0.450818242476843,-164892.5227672258,268.0,0.0,268.0,4,1.303
pges-jc,hepar2,hepar2.xbif50003_,4,4,5,-1,80,-0.48877126732492154,-164892.5227672258,268.0,0.0,268.0,9,1.68
pges-jc,hepar2,hepar2.xbif50003_,8,8,10,-1,80,-0.450818242476843,-164892.5227672258,268.0,0.0,268.0,5,1.481
pges-jc,hepar2,hepar2.xbif50003_,8,8,15,-1,80,-0.450818242476843,-164892.5227672258,268.0,0.0,268.0,5,1.672
pges-jc,hepar2,hepar2.xbif50003_,8,8,5,-1,77,-0.4533885604353125,-164945.29808622604,264.0,0.0,264.0,7,2.019
pges-jc,hepar2,hepar2.xbif50004_,16,16,10,-1,78,-0.4393808634252086,-164779.518996882,252.0,2.0,250.0,5,1.927
pges-jc,hepar2,hepar2.xbif50004_,16,16,15,-1,78,-0.43562922519496206,-164779.518996882,252.0,2.0,250.0,4,1.807
pges-jc,hepar2,hepar2.xbif50004_,16,16,5,-1,78,-0.4419651649177971,-164779.518996882,252.0,2.0,250.0,6,1.986
pges-jc,hepar2,hepar2.xbif50004_,2,2,10,-1,80,-0.4353025564408524,-164794.07539563786,256.0,2.0,254.0,8,3.436
pges-jc,hepar2,hepar2.xbif50004_,2,2,15,-1,78,-0.43530095444795835,-164779.518996882,252.0,2.0,250.0,6,3.134
pges-jc,hepar2,hepar2.xbif50004_,2,2,5,-1,78,-0.4378852559405467,-164779.518996882,252.0,2.0,250.0,12,3.852
pges-jc,hepar2,hepar2.xbif50004_,4,4,10,-1,78,-0.4393808634252086,-164779.518996882,252.0,2.0,250.0,7,2.161
pges-jc,hepar2,hepar2.xbif50004_,4,4,15,-1,78,-0.4393802431852257,-164780.32118432075,252.0,2.0,250.0,5,1.549
pges-jc,hepar2,hepar2.xbif50004_,4,4,5,-1,79,-0.437879923465343,-164782.2027883,254.0,4.0,250.0,9,2.419
pges-jc,hepar2,hepar2.xbif50004_,8,8,10,-1,78,-0.4393808634252086,-164779.518996882,252.0,2.0,250.0,5,1.808
pges-jc,hepar2,hepar2.xbif50004_,8,8,15,-1,78,-0.4393808634252086,-164779.518996882,252.0,2.0,250.0,5,2.022
pges-jc,hepar2,hepar2.xbif50004_,8,8,5,-1,78,-0.4378852559405467,-164779.518996882,252.0,2.0,250.0,7,2.058
pges-jc,hepar2,hepar2.xbif50005_,16,16,10,-1,76,-0.4482108308654128,-165292.33939963722,250.0,0.0,250.0,5,2.001
pges-jc,hepar2,hepar2.xbif50005_,16,16,15,-1,76,-0.44856077877241335,-165292.33939963722,250.0,0.0,250.0,5,2.191
pges-jc,hepar2,hepar2.xbif50005_,16,16,5,-1,80,-0.45448538481267053,-165377.61195806466,258.0,0.0,258.0,7,2.357
pges-jc,hepar2,hepar2.xbif50005_,2,2,10,-1,77,-0.4482127785913076,-165354.1823380229,254.0,0.0,254.0,7,3.126
pges-jc,hepar2,hepar2.xbif50005_,2,2,15,-1,76,-0.4482108308654128,-165292.33939963722,250.0,0.0,250.0,5,2.689
pges-jc,hepar2,hepar2.xbif50005_,2,2,5,-1,86,-0.4563156028765529,-165393.23467060557,272.0,4.0,268.0,10,3.684
pges-jc,hepar2,hepar2.xbif50005_,4,4,10,-1,76,-0.4482108308654128,-165292.33939963722,250.0,0.0,250.0,6,1.827
pges-jc,hepar2,hepar2.xbif50005_,4,4,15,-1,76,-0.4482108308654128,-165292.33939963722,250.0,0.0,250.0,5,1.763
pges-jc,hepar2,hepar2.xbif50005_,4,4,5,-1,84,-0.4607337342113779,-165347.24650309078,268.0,0.0,268.0,8,1.672
pges-jc,hepar2,hepar2.xbif50005_,8,8,10,-1,76,-0.4482108308654128,-165292.33939963722,250.0,0.0,250.0,5,1.859
pges-jc,hepar2,hepar2.xbif50005_,8,8,15,-1,76,-0.4482108308654128,-165292.33939963722,250.0,0.0,250.0,4,1.596
pges-jc,hepar2,hepar2.xbif50005_,8,8,5,-1,79,-0.45627807131583836,-165349.6766970294,258.0,0.0,258.0,7,1.731
pges-jc,hepar2,hepar2.xbif50006_,16,16,10,-1,71,-0.45219129802255154,-165182.5387222466,234.0,0.0,234.0,5,2.022
pges-jc,hepar2,hepar2.xbif50006_,16,16,15,-1,71,-0.44843860433241517,-165182.5387222466,234.0,0.0,234.0,5,1.959
pges-jc,hepar2,hepar2.xbif50006_,16,16,5,-1,71,-0.45477559951513996,-165182.5387222466,234.0,0.0,234.0,6,2.002
pges-jc,hepar2,hepar2.xbif50006_,2,2,10,-1,71,-0.44811415872404237,-165182.5387222466,234.0,0.0,234.0,7,3.173
pges-jc,hepar2,hepar2.xbif50006_,2,2,15,-1,72,-0.44913393573290394,-165194.46989057618,236.0,2.0,234.0,6,2.753
pges-jc,hepar2,hepar2.xbif50006_,2,2,5,-1,71,-0.4506984602166309,-165182.5387222466,234.0,0.0,234.0,11,3.552
pges-jc,hepar2,hepar2.xbif50006_,4,4,10,-1,72,-0.4521928438293528,-165205.0245502473,238.0,0.0,238.0,6,2.172
pges-jc,hepar2,hepar2.xbif50006_,4,4,15,-1,71,-0.45219129802255154,-165182.5387222466,234.0,0.0,234.0,6,1.549
pges-jc,hepar2,hepar2.xbif50006_,4,4,5,-1,70,-0.44969945842251335,-165205.33261248298,216.0,0.0,216.0,11,2.83
pges-jc,hepar2,hepar2.xbif50006_,8,8,10,-1,71,-0.45219129802255154,-165182.5387222466,234.0,0.0,234.0,6,1.96
pges-jc,hepar2,hepar2.xbif50006_,8,8,15,-1,71,-0.45219129802255154,-165182.5387222466,234.0,0.0,234.0,5,1.97
pges-jc,hepar2,hepar2.xbif50006_,8,8,5,-1,71,-0.45477559951513996,-165182.5387222466,234.0,0.0,234.0,7,1.681
pges-jc,hepar2,hepar2.xbif50007_,16,16,10,-1,75,-0.4471196082529992,-164456.6275760721,238.0,0.0,238.0,5,2.131
pges-jc,hepar2,hepar2.xbif50007_,16,16,15,-1,75,-0.44336691456286303,-164456.6275760721,238.0,0.0,238.0,5,2.027
pges-jc,hepar2,hepar2.xbif50007_,16,16,5,-1,76,-0.44884977471729126,-164477.2302821985,242.0,0.0,242.0,7,2.255
pges-jc,hepar2,hepar2.xbif50007_,2,2,10,-1,74,-0.4474833905657261,-164457.78433258712,236.0,0.0,236.0,7,3.709
pges-jc,hepar2,hepar2.xbif50007_,2,2,15,-1,75,-0.44303555687259866,-164456.6275760721,238.0,0.0,238.0,6,3.381
pges-jc,hepar2,hepar2.xbif50007_,2,2,5,-1,75,-0.45329925760962464,-164478.56757332655,242.0,0.0,242.0,12,3.708
pges-jc,hepar2,hepar2.xbif50007_,4,4,10,-1,75,-0.44303555687259866,-164456.6275760721,238.0,0.0,238.0,6,1.945
pges-jc,hepar2,hepar2.xbif50007_,4,4,15,-1,75,-0.44303555687259866,-164456.6275760721,238.0,0.0,238.0,5,1.686
pges-jc,hepar2,hepar2.xbif50007_,4,4,5,-1,75,-0.44561985836518714,-164456.6275760721,238.0,0.0,238.0,9,1.933
pges-jc,hepar2,hepar2.xbif50007_,8,8,10,-1,75,-0.44290092646792373,-164447.59726604217,238.0,0.0,238.0,5,1.593
pges-jc,hepar2,hepar2.xbif50007_,8,8,15,-1,75,-0.44336691456286303,-164456.6275760721,238.0,0.0,238.0,4,1.61
pges-jc,hepar2,hepar2.xbif50007_,8,8,5,-1,76,-0.4462654732247028,-164477.2302821985,242.0,0.0,242.0,7,2.535
pges-jc,hepar2,hepar2.xbif50008_,16,16,10,-1,72,-0.445327326987076,-164597.20550330044,242.0,0.0,242.0,5,2.041
pges-jc,hepar2,hepar2.xbif50008_,16,16,15,-1,74,-0.44532856982062013,-164635.78139501545,248.0,0.0,248.0,5,1.974
pges-jc,hepar2,hepar2.xbif50008_,16,16,5,-1,72,-0.4438296103304025,-164597.20550330044,242.0,0.0,242.0,7,2.363
pges-jc,hepar2,hepar2.xbif50008_,2,2,10,-1,73,-0.4412456121921941,-164600.61156027985,244.0,2.0,242.0,7,3.535
pges-jc,hepar2,hepar2.xbif50008_,2,2,15,-1,72,-0.44124627262361266,-164597.20550330044,242.0,0.0,242.0,6,2.913
pges-jc,hepar2,hepar2.xbif50008_,2,2,5,-1,79,-0.4437370620068763,-164729.52018512777,256.0,2.0,254.0,11,4.207
pges-jc,hepar2,hepar2.xbif50008_,4,4,10,-1,74,-0.44532856982062013,-164635.78139501545,248.0,0.0,248.0,7,1.924
pges-jc,hepar2,hepar2.xbif50008_,4,4,15,-1,72,-0.445327326987076,-164597.20550330044,242.0,0.0,242.0,6,1.626
pges-jc,hepar2,hepar2.xbif50008_,4,4,5,-1,74,-0.4438308531639466,-164635.78139501545,248.0,0.0,248.0,9,1.96
pges-jc,hepar2,hepar2.xbif50008_,8,8,10,-1,72,-0.445327326987076,-164597.20550330044,242.0,0.0,242.0,6,2.056
pges-jc,hepar2,hepar2.xbif50008_,8,8,15,-1,74,-0.44532856982062013,-164635.78139501545,248.0,0.0,248.0,5,1.746
pges-jc,hepar2,hepar2.xbif50008_,8,8,5,-1,74,-0.4438308531639466,-164635.78139501545,248.0,0.0,248.0,8,2.222
pges-jc,hepar2,hepar2.xbif50009_,16,16,10,-1,77,-0.4433648732436077,-164777.20549316183,260.0,0.0,260.0,5,1.915
pges-jc,hepar2,hepar2.xbif50009_,16,16,15,-1,77,-0.4433648732436077,-164777.20549316183,260.0,0.0,260.0,4,1.974
pges-jc,hepar2,hepar2.xbif50009_,16,16,5,-1,77,-0.44117349492307634,-164777.20549316183,260.0,0.0,260.0,7,2.119
pges-jc,hepar2,hepar2.xbif50009_,2,2,10,-1,79,-0.45745918828395266,-164833.93738604934,266.0,0.0,266.0,6,2.483
pges-jc,hepar2,hepar2.xbif50009_,2,2,15,-1,77,-0.4433648732436077,-164777.20549316183,260.0,0.0,260.0,5,2.039
pges-jc,hepar2,hepar2.xbif50009_,2,2,5,-1,79,-0.48899424804983704,-164903.02548943137,266.0,0.0,266.0,15,4.145
pges-jc,hepar2,hepar2.xbif50009_,4,4,10,-1,77,-0.4385891934304879,-164777.20549316183,260.0,0.0,260.0,6,1.468
pges-jc,hepar2,hepar2.xbif50009_,4,4,15,-1,77,-0.4433639094578089,-164777.20549316183,260.0,0.0,260.0,5,1.849
pges-jc,hepar2,hepar2.xbif50009_,4,4,5,-1,77,-0.44117349492307634,-164777.20549316183,260.0,0.0,260.0,8,1.808
pges-jc,hepar2,hepar2.xbif50009_,8,8,10,-1,77,-0.4433648732436077,-164777.20549316183,260.0,0.0,260.0,5,1.512
pges-jc,hepar2,hepar2.xbif50009_,8,8,15,-1,77,-0.4433648732436077,-164777.20549316183,260.0,0.0,260.0,4,1.671
pges-jc,hepar2,hepar2.xbif50009_,8,8,5,-1,77,-0.44117349492307634,-164777.20549316183,260.0,0.0,260.0,7,1.74
pges-jc,hepar2,hepar2.xbif_,16,16,10,-1,85,-0.4384116245011058,-164704.46609149623,270.0,6.0,264.0,6,2.332
pges-jc,hepar2,hepar2.xbif_,16,16,15,-1,79,-0.43841115415162185,-164677.6782468287,256.0,0.0,256.0,4,1.858
pges-jc,hepar2,hepar2.xbif_,16,16,5,-1,81,-0.44099477060315456,-164684.95831558495,260.0,2.0,258.0,6,2.016
pges-jc,hepar2,hepar2.xbif_,2,2,10,-1,87,-0.44529648961436386,-164790.34638545054,274.0,0.0,274.0,6,3.56
