algorithm, network, bbdd, threads, interleaving, seed, SHD, LL Score, BDeu Score, dfMM, dfMM plus, dfMM minus, Total iterations, Total time(s)
PGESwithStages,res/water,water.xbif50003_,1,10,3,99,-0.45748399849193466,-67269.80229815049,75.68869498557001,6.178188131313131,69.51050685425687,6,4
PGESwithStages,res/water,water.xbif50003_,1,10,7,99,-0.46957827264795815,-67222.17093928021,72.895303481241,4.645450036075036,68.24985344516597,6,4
PGESwithStages,res/water,water.xbif50003_,1,10,13,99,-0.46957827264795815,-67222.17093928021,72.895303481241,4.645450036075036,68.24985344516597,6,1
PGESwithStages,res/water,water.xbif50003_,1,10,11,99,-0.48941555651033314,-67240.57099005002,72.70495129870132,4.511521464646464,68.19342983405484,5,4
PGESwithStages,res/water,water.xbif50003_,1,10,17,101,-0.48941155513171086,-67269.42890528652,77.28591720779222,7.1156881313131315,70.1702290764791,5,4
PGESwithStages,res/water,water.xbif50003_,1,10,19,99,-0.46957827264795815,-67222.17093928021,72.895303481241,4.645450036075036,68.24985344516597,6,4
PGESwithStages,res/water,water.xbif50003_,1,10,29,100,-0.4734273965956281,-67240.86401437673,73.55502570346322,4.645450036075036,68.90957566738818,6,2
PGESwithStages,res/water,water.xbif50003_,1,10,23,99,-0.48941555651033314,-67240.57099005002,72.70495129870132,4.511521464646464,68.19342983405484,5,4
PGESwithStages,res/water,water.xbif50003_,1,15,2,100,-0.4704271084535966,-67254.65226329111,73.55502570346322,4.645450036075036,68.90957566738818,4,4
PGESwithStages,res/water,water.xbif50003_,1,15,7,101,-0.4939442529587346,-67221.79754641623,74.49252570346322,5.582950036075035,68.90957566738818,4,2
PGESwithStages,res/water,water.xbif50003_,1,15,3,101,-0.4939442529587346,-67221.79754641623,74.49252570346322,5.582950036075035,68.90957566738818,4,4
PGESwithStages,res/water,water.xbif50003_,1,15,5,100,-0.47155828843386843,-67240.86401437674,73.55502570346322,4.645450036075036,68.90957566738818,4,4
PGESwithStages,res/water,water.xbif50003_,1,15,11,103,-0.4989349186865839,-67250.65546165273,79.07349161255412,8.187116702741704,70.88637490981242,4,4
PGESwithStages,res/water,water.xbif50003_,1,15,17,100,-0.47155828843386843,-67240.86401437674,73.55502570346322,4.645450036075036,68.90957566738818,4,1
PGESwithStages,res/water,water.xbif50003_,1,15,13,99,-0.46609264957188096,-67222.17093928021,72.895303481241,4.645450036075036,68.24985344516597,4,4
PGESwithStages,res/water,water.xbif50003_,1,15,29,100,-0.4704271084535966,-67254.65226329111,73.55502570346322,4.645450036075036,68.90957566738818,4,2
PGESwithStages,res/water,water.xbif50003_,1,15,19,100,-0.4704271084535966,-67254.65226329111,73.55502570346322,4.645450036075036,68.90957566738818,4,4
PGESwithStages,res/water,water.xbif50003_,1,15,23,101,-0.4939442529587346,-67221.79754641623,74.49252570346322,5.582950036075035,68.90957566738818,4,7
PGESwithStages,res/water,water.xbif50004_,1,5,2,92,-0.4704761091027576,-67137.43825520191,69.4486719877345,3.056908369408369,66.39176361832612,9,4
PGESwithStages,res/water,water.xbif50004_,1,5,3,92,-0.4781461541036244,-67137.43825520192,69.4486719877345,3.056908369408369,66.39176361832612,10,5
PGESwithStages,res/water,water.xbif50004_,1,5,5,92,-0.4704761091027576,-67137.43825520191,69.4486719877345,3.056908369408369,66.39176361832612,9,2
PGESwithStages,res/water,water.xbif50004_,1,5,7,92,-0.4704761091027576,-67137.43825520191,69.4486719877345,3.056908369408369,66.39176361832612,9,4
PGESwithStages,res/water,water.xbif50004_,1,5,11,92,-0.4704761091027576,-67137.43825520191,69.4486719877345,3.056908369408369,66.39176361832612,9,4
2
PGESwithStages,res/water,water.xbif50004_,1,5,13,92,-0.4704761091027576,-67137.43825520191,69.4486719877345,3.056908369408369,66.39176361832612,9,4
PGESwithStages,res/water,water.xbif50004_,1,5,19,92,-0.4704761091027576,-67137.43825520191,69.4486719877345,3.056908369408369,66.39176361832612,9,4
PGESwithStages,res/water,water.xbif50004_,1,5,29,92,-0.4785166817104919,-67138.13314058646,69.09338924963926,2.7016256313131315,66.39176361832612,9,2
PGESwithStages,res/water,water.xbif50004_,1,5,23,92,-0.4704761091027576,-67137.43825520191,69.4486719877345,3.056908369408369,66.39176361832612,9,4
PGESwithStages,res/water,water.xbif50004_,1,10,2,92,-0.4781461541036244,-67137.43825520192,69.4486719877345,3.056908369408369,66.39176361832612,6,4
PGESwithStages,res/water,water.xbif50004_,1,10,3,92,-0.4781461541036244,-67137.43825520192,69.4486719877345,3.056908369408369,66.39176361832612,6,4
PGESwithStages,res/water,water.xbif50004_,1,10,7,92,-0.4781461541036244,-67137.43825520192,69.4486719877345,3.056908369408369,66.39176361832612,7,2
PGESwithStages,res/water,water.xbif50004_,1,10,5,92,-0.4781461541036244,-67137.43825520192,69.4486719877345,3.056908369408369,66.39176361832612,6,4
PGESwithStages,res/water,water.xbif50004_,1,10,11,96,-0.4473155850313327,-67177.40322054597,71.63030979437231,3.056908369408369,68.57340142496393,5,4
PGESwithStages,res/water,water.xbif50004_,1,10,19,96,-0.4473155850313327,-67177.40322054597,71.63030979437231,3.056908369408369,68.57340142496393,5,1
PGESwithStages,res/water,water.xbif50004_,1,10,13,92,-0.4781461541036244,-67137.43825520192,69.4486719877345,3.056908369408369,66.39176361832612,6,4
PGESwithStages,res/water,water.xbif50004_,1,10,17,96,-0.4473155850313327,-67177.40322054597,71.63030979437231,3.056908369408369,68.57340142496393,5,3
PGESwithStages,res/water,water.xbif50004_,1,10,23,92,-0.4785166817104919,-67138.13314058646,69.09338924963926,2.7016256313131315,66.39176361832612,5,4
PGESwithStages,res/water,water.xbif50004_,1,15,2,96,-0.48117973557548405,-67160.40213811694,71.63030979437231,3.056908369408369,68.57340142496393,4,1
PGESwithStages,res/water,water.xbif50004_,1,10,29,92,-0.4781461541036244,-67137.43825520192,69.4486719877345,3.056908369408369,66.39176361832612,6,4
PGESwithStages,res/water,water.xbif50004_,1,15,3,92,-0.4704761091027576,-67137.43825520191,69.4486719877345,3.056908369408369,66.39176361832612,5,4
PGESwithStages,res/water,water.xbif50004_,1,15,5,96,-0.4811629405772498,-67160.40213811694,71.63030979437231,3.056908369408369,68.57340142496393,4,4
PGESwithStages,res/water,water.xbif50004_,1,15,11,92,-0.4704761091027576,-67137.43825520191,69.4486719877345,3.056908369408369,66.39176361832612,5,1
PGESwithStages,res/water,water.xbif50004_,1,15,7,92,-0.4704761091027576,-67137.43825520191,69.4486719877345,3.056908369408369,66.39176361832612,5,4
PGESwithStages,res/water,water.xbif50004_,1,15,13,92,-0.4704761091027576,-67137.43825520191,69.4486719877345,3.056908369408369,66.39176361832612,5,4
PGESwithStages,res/water,water.xbif50004_,1,15,23,92,-0.4704761091027576,-67137.43825520191,69.4486719877345,3.056908369408369,66.39176361832612,5,2
PGESwithStages,res/water,water.xbif50004_,1,15,19,96,-0.48117973557548405,-67160.40213811694,71.63030979437231,3.056908369408369,68.57340142496393,5,4
PGESwithStages,res/water,water.xbif50004_,1,15,17,92,-0.4704761091027576,-67137.43825520191,69.4486719877345,3.056908369408369,66.39176361832612,5,4
PGESwithStages,res/water,water.xbif50004_,1,15,29,92,-0.4704761091027576,-67137.43825520191,69.4486719877345,3.056908369408369,66.39176361832612,5,4
PGESwithStages,res/water,water.xbif50005_,1,5,3,94,-0.4915840603570652,-66874.55228094842,68.98561507936508,2.7467757936507935,66.23883928571429,8,1
PGESwithStages,res/water,water.xbif50005_,1,5,2,94,-0.4915840603570652,-66874.55228094842,68.98561507936508,2.7467757936507935,66.23883928571429,8,4
PGESwithStages,res/water,water.xbif50005_,1,5,5,94,-0.4915840603570652,-66874.55228094842,68.98561507936508,2.7467757936507935,66.23883928571429,8,4
PGESwithStages,res/water,water.xbif50005_,1,5,7,94,-0.4917322126644648,-66889.18839805813,68.63033234126983,2.3914930555555554,66.23883928571429,8,4
PGESwithStages,res/water,water.xbif50005_,1,5,13,94,-0.5066377429410706,-66899.93105909522,68.98561507936508,2.7467757936507935,66.23883928571429,8,2
PGESwithStages,res/water,water.xbif50005_,1,5,11,92,-0.4803587344768231,-66874.55228094844,66.85493326118326,1.8092757936507935,65.04565746753246,8,4
PGESwithStages,res/water,water.xbif50005_,1,5,17,94,-0.4917322126644648,-66889.18839805813,68.63033234126983,2.3914930555555554,66.23883928571429,8,4
PGESwithStages,res/water,water.xbif50005_,1,5,29,94,-0.4917322126644648,-66889.18839805813,68.63033234126983,2.3914930555555554,66.23883928571429,8,1
PGESwithStages,res/water,water.xbif50005_,1,5,19,94,-0.4915840603570652,-66874.55228094842,68.98561507936508,2.7467757936507935,66.23883928571429,8,4
PGESwithStages,res/water,water.xbif50005_,1,5,23,92,-0.4803587344768231,-66874.55228094844,66.85493326118326,1.8092757936507935,65.04565746753246,8,4
PGESwithStages,res/water,water.xbif50005_,1,10,2,94,-0.4285969430846608,-66890.73040671372,68.98561507936508,2.7467757936507935,66.23883928571429,5,4
PGESwithStages,res/water,water.xbif50005_,1,10,5,94,-0.4285969430846608,-66890.73040671372,68.98561507936508,2.7467757936507935,66.23883928571429,5,2
PGESwithStages,res/water,water.xbif50005_,1,10,3,94,-0.4285969430846608,-66890.73040671372,68.98561507936508,2.7467757936507935,66.23883928571429,5,4
PGESwithStages,res/water,water.xbif50005_,1,10,7,94,-0.4285969430846608,-66890.73040671372,68.98561507936508,2.7467757936507935,66.23883928571429,5,4
PGESwithStages,res/water,water.xbif50005_,1,10,11,93,-0.4118529145503571,-66901.55775188554,67.36223845598846,1.8092757936507935,65.55296266233766,5,4
PGESwithStages,res/water,water.xbif50005_,1,10,17,93,-0.4118529145503571,-66901.55775188554,67.36223845598846,1.8092757936507935,65.55296266233766,5,1
PGESwithStages,res/water,water.xbif50005_,1,10,13,92,-0.48033786895238284,-66874.55228094844,66.85493326118326,1.8092757936507935,65.04565746753246,7,5
PGESwithStages,res/water,water.xbif50005_,1,10,29,92,-0.44802060393154214,-66890.73040671373,66.85493326118326,1.8092757936507935,65.04565746753246,5,1
PGESwithStages,res/water,water.xbif50005_,1,10,19,95,-0.5076453218180608,-66902.42358010572,69.18673340548341,2.4405889249639245,66.74614448051949,7,4
PGESwithStages,res/water,water.xbif50005_,1,10,23,95,-0.464507559812031,-66916.19386899522,69.13763753607503,2.3914930555555554,66.74614448051949,5,4
PGESwithStages,res/water,water.xbif50005_,1,15,2,95,-0.502446698507528,-66901.55775188553,69.49292027417027,2.7467757936507935,66.74614448051949,4,4
PGESwithStages,res/water,water.xbif50005_,1,15,5,95,-0.502446698507528,-66901.55775188553,69.49292027417027,2.7467757936507935,66.74614448051949,4,1
PGESwithStages,res/water,water.xbif50005_,1,15,3,92,-0.48033786895238284,-66874.55228094844,66.85493326118326,1.8092757936507935,65.04565746753246,4,4
PGESwithStages,res/water,water.xbif50005_,1,15,7,95,-0.502446698507528,-66901.55775188553,69.49292027417027,2.7467757936507935,66.74614448051949,4,4
PGESwithStages,res/water,water.xbif50005_,1,15,11,96,-0.4836742978718446,-66907.3606658997,73.566580988456,5.3509424603174605,68.21563852813853,5,4
PGESwithStages,res/water,water.xbif50005_,1,15,17,92,-0.4803587344768231,-66874.55228094844,66.85493326118326,1.8092757936507935,65.04565746753246,4,2
PGESwithStages,res/water,water.xbif50005_,1,15,13,94,-0.4915840603570652,-66874.55228094842,68.98561507936508,2.7467757936507935,66.23883928571429,4,4
PGESwithStages,res/water,water.xbif50005_,1,15,19,93,-0.48776755007295697,-66901.55775188553,67.36223845598846,1.8092757936507935,65.55296266233766,4,4
PGESwithStages,res/water,water.xbif50006_,1,5,2,95,-0.5014697091658858,-67234.41570056361,69.09113455988457,3.2217261904761902,65.86940836940836,8,2
